request_id,run_id,task_id,session_id,sequence_id,session_type,session_id_source,turn_number,turn_number_source,model,stream,path,prefix_hash,full_hash,sequence_root,num_messages,prompt_chars,ts_request_in,ts_first_byte,ts_last_byte,status_code,prompt_tokens,completion_tokens,cached_tokens,usage_source,stream_chunks,error,response_id,tool_called,e2e_s,ttft_s,itl_s,streamed,gap_s,context_growth_tokens,is_resumption,prefix_seen_before,exact_resend,branch_factor,is_condensation,context_shrink_tokens,fanout,sequence_role,shared_prefix_msgs,shared_prefix_chars,shared_prefix_frac,ts,kv_cache_utilization,queue_depth,running_requests,eviction_events,eviction_events_window,prompt_tokens_total,prompt_tokens_total_delta,generation_tokens_total,generation_tokens_total_delta,prefix_cache_hit_rate,prefix_cache_hit_rate_reported,cached_tokens_total,cached_tokens_total_delta,prefill_recompute_tokens_mean,ttft_server_s_mean,queue_time_s_mean,prefill_time_s_mean,decode_time_s_mean,external_prefix_cache_hit_rate,offload_load_bytes,offload_load_bytes_delta,offload_store_bytes,offload_store_bytes_delta,offload_load_time_s_mean,offload_alloc_failures,offload_alloc_failures_delta,engine,hint_hints_received,hint_hints_unknown_req,hint_hints_no_blocks,hint_blocks_willneed,hint_blocks_dontneed,hint_blocks_pageout,hint_blocks_expired,hint_blocks_noop,hint_blocks_resumed,hint_blocks_dead_resurrected,hint_blocks_stolen_dead,hint_blocks_stolen_later,hint_blocks_stolen_soon,hint_apply_seconds,hint_reap_seconds,hint_record_seconds,hint_record_calls,hint_hint_queue_reached,hint_head_resident_probes,hint_head_absent,hint_head_refcnt_zero,hint_dead_included_root,hint_head_protected,hint_resurrect_head,hint_resurrect_tail,hint_shared_run_samples,hint_shared_run_sum,hint_shared_run_min,hint_shared_run_mean,hint_distinct_roots,hint_hash_chain_entries,hint_blocks_from_normal,hint_alloc_normal_after_dead,hint_hinted_inside_shared_run,hint_hint_lag_steps_sum,hint_hint_lag_max,hint_hint_lag_samples,hint_hint_lag_steps_mean,hint_prologue_probe_samples,hint_prologue_run_sum,hint_prologue_resident_sum,hint_prologue_referenced_sum,hint_prologue_first_hole_sum,hint_prologue_run_mean,hint_prologue_resident_mean,hint_prologue_referenced_mean,hint_prologue_first_hole_mean,hint_remote_kv_waiters_sum,hint_inflight_reserved_sum,hint_census_samples,hint_first_miss_probes,hint_first_miss_was_hinted,hint_first_miss_same_seq,hint_first_miss_other_seq,hint_first_miss_unknown_seq,hint_first_miss_hint_age_sum,hint_first_miss_hint_age_mean,hint_record_ms_mean,proxy_hint_tracked_sequences,proxy_hint_done_hints_sent,proxy_hint_done_no_known_requests,proxy_hint_hint_post_ok,proxy_hint_hint_post_failed,proxy_hint_hint_post_errors,proxy_hint_hint_post_404,proxy_hint_gap_hints_sent,proxy_hint_gap_hint_skipped_cold,proxy_hint_gap_discarded_stale,proxy_hint_tools_learned
3bb07a03-d2ca-4834-9017-9893e9d6ff5b,2rtxtune_c48,psf__requests-2148,psf__requests-2148,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,agentic,header,4,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,2,17762,1785766780.008586,1785766836.8178253,1785766836.8178253,200,7935.0,642.0,0.0,response,,,chatcmpl-9c72789188ae4b90,think,56.80923938751221,,,False,,,False,True,False,1,False,,1,root,2,17762,1.0,1785766775.009,0.0,0,0,381,0.0,16076714,0.0,824755,0.0,,,12718224,0.0,,,,,,,168195784704,0.0,581622038528,0.0,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1657521277666092,670,0,0,0,0,0,0,0,0,0,0,0,,0,51998,134523,18051,0,0,0,0,,36,15348,14810,11795,14810,-7.765586400880522,-9.818711018710985,4.1562186621010255,-9.818711018710985,1,23,39,2554,0,0,0,0,0,,-0.008901654438901563,81,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 22.5, ""n"": 735}, ""terminal"": {""ewma_gap_ms"": 2405.1, ""n"": 379}, ""think"": {""ewma_gap_ms"": 143.7, ""n"": 165}}"
464c18fd-5ba9-4274-ab72-83074dc9c912,2rtxtune_c48,psf__requests-2317,psf__requests-2317,3846717111b46438dc2440889a3de3f17a616e96091939b11e7160cff1b5b1f8,agentic,header,7,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,3846717111b46438dc2440889a3de3f17a616e96091939b11e7160cff1b5b1f8,3846717111b46438dc2440889a3de3f17a616e96091939b11e7160cff1b5b1f8,2,16261,1785766780.1958363,1785766856.9254417,1785766856.9254417,200,7384.0,959.0,4704.0,response,,,chatcmpl-a4f23695aba63b61,,76.72960543632507,,,False,,,False,True,False,1,False,,1,root,2,16261,1.0,1785766780.009,0.0,0,0,381,0.0,16076714,0.0,824755,0.0,,,12718224,0.0,,,,,,,168195784704,0.0,581622038528,0.0,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1657521277666092,670,0,0,0,0,0,0,0,0,0,0,0,,0,51998,134523,18051,0,0,0,0,,36,15348,14810,11795,14810,-7.765586400880522,-9.818711018710985,4.1562186621010255,-9.818711018710985,1,23,39,2554,0,0,0,0,0,,-0.008901654438901563,81,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 22.5, ""n"": 735}, ""terminal"": {""ewma_gap_ms"": 2405.1, ""n"": 379}, ""think"": {""ewma_gap_ms"": 143.7, ""n"": 165}}"
938281f5-232b-4132-befc-2c5887e528fe,2rtxtune_c48,pallets__flask-4992,pallets__flask-4992,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,agentic,header,24,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,2,16595,1785766780.2056391,1785766832.4876494,1785766832.4876494,200,7445.0,564.0,4688.0,response,,,chatcmpl-a0df6a8a43243b62,terminal,52.282010316848755,,,False,,,False,True,False,1,False,,1,root,2,16595,1.0,1785766780.009,0.0,0,0,381,0.0,16076714,0.0,824755,0.0,,,12718224,0.0,,,,,,,168195784704,0.0,581622038528,0.0,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1657521277666092,670,0,0,0,0,0,0,0,0,0,0,0,,0,51998,134523,18051,0,0,0,0,,36,15348,14810,11795,14810,-7.765586400880522,-9.818711018710985,4.1562186621010255,-9.818711018710985,1,23,39,2554,0,0,0,0,0,,-0.008901654438901563,81,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 22.5, ""n"": 735}, ""terminal"": {""ewma_gap_ms"": 2405.1, ""n"": 379}, ""think"": {""ewma_gap_ms"": 143.7, ""n"": 165}}"
b96584fc-8de0-48d9-8ae3-5126659f4d95,2rtxtune_c48,mwaskom__seaborn-2848,mwaskom__seaborn-2848,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,agentic,header,9,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,2,16385,1785766780.2926927,1785766847.519576,1785766847.519576,200,7415.0,819.0,4688.0,response,,,chatcmpl-a3483719b871b0ea,think,67.22688341140747,,,False,,,False,True,False,1,False,,1,root,2,16385,1.0,1785766780.009,0.0,0,0,381,0.0,16076714,0.0,824755,0.0,,,12718224,0.0,,,,,,,168195784704,0.0,581622038528,0.0,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1657521277666092,670,0,0,0,0,0,0,0,0,0,0,0,,0,51998,134523,18051,0,0,0,0,,36,15348,14810,11795,14810,-7.765586400880522,-9.818711018710985,4.1562186621010255,-9.818711018710985,1,23,39,2554,0,0,0,0,0,,-0.008901654438901563,81,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 22.5, ""n"": 735}, ""terminal"": {""ewma_gap_ms"": 2405.1, ""n"": 379}, ""think"": {""ewma_gap_ms"": 143.7, ""n"": 165}}"
17650a33-7b07-48ce-99f4-778cff28de13,2rtxtune_c48,psf__requests-2674,psf__requests-2674,3a19a901ba0ea82d8cff0abca9bb3b279b212ad321c940fafad0359794252a13,agentic,header,3,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,3a19a901ba0ea82d8cff0abca9bb3b279b212ad321c940fafad0359794252a13,3a19a901ba0ea82d8cff0abca9bb3b279b212ad321c940fafad0359794252a13,2,15917,1785766780.3852491,1785766845.0383563,1785766845.0383563,200,7278.0,779.0,4704.0,response,,,chatcmpl-8632e56f9cdc1ef6,,64.65310716629028,,,False,,,False,True,False,1,False,,1,root,2,15917,1.0,1785766780.009,0.0,0,0,381,0.0,16076714,0.0,824755,0.0,,,12718224,0.0,,,,,,,168195784704,0.0,581622038528,0.0,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1657521277666092,670,0,0,0,0,0,0,0,0,0,0,0,,0,51998,134523,18051,0,0,0,0,,36,15348,14810,11795,14810,-7.765586400880522,-9.818711018710985,4.1562186621010255,-9.818711018710985,1,23,39,2554,0,0,0,0,0,,-0.008901654438901563,81,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 22.5, ""n"": 735}, ""terminal"": {""ewma_gap_ms"": 2405.1, ""n"": 379}, ""think"": {""ewma_gap_ms"": 143.7, ""n"": 165}}"
ec777189-bc50-4c8c-86e5-51d196e9bbb5,2rtxtune_c48,psf__requests-1963,psf__requests-1963,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,agentic,header,24,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,2,16095,1785766780.390387,1785766848.2940047,1785766848.2940047,200,7348.0,832.0,4704.0,response,,,chatcmpl-b780dfa0742b7776,think,67.90361762046814,,,False,,,False,True,False,1,False,,1,root,2,16095,1.0,1785766780.009,0.0,0,0,381,0.0,16076714,0.0,824755,0.0,,,12718224,0.0,,,,,,,168195784704,0.0,581622038528,0.0,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1657521277666092,670,0,0,0,0,0,0,0,0,0,0,0,,0,51998,134523,18051,0,0,0,0,,36,15348,14810,11795,14810,-7.765586400880522,-9.818711018710985,4.1562186621010255,-9.818711018710985,1,23,39,2554,0,0,0,0,0,,-0.008901654438901563,81,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 22.5, ""n"": 735}, ""terminal"": {""ewma_gap_ms"": 2405.1, ""n"": 379}, ""think"": {""ewma_gap_ms"": 143.7, ""n"": 165}}"
1532e1ee-30ac-45b8-be6d-e24e5c028039,2rtxtune_c48,pallets__flask-4045,pallets__flask-4045,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,agentic,header,38,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,2,15630,1785766780.3947153,1785766846.9259343,1785766846.9259343,200,7218.0,807.0,4704.0,response,,,chatcmpl-89aa5af9726b244a,terminal,66.53121900558472,,,False,,,False,True,False,1,False,,1,root,2,15630,1.0,1785766780.009,0.0,0,0,381,0.0,16076714,0.0,824755,0.0,,,12718224,0.0,,,,,,,168195784704,0.0,581622038528,0.0,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1657521277666092,670,0,0,0,0,0,0,0,0,0,0,0,,0,51998,134523,18051,0,0,0,0,,36,15348,14810,11795,14810,-7.765586400880522,-9.818711018710985,4.1562186621010255,-9.818711018710985,1,23,39,2554,0,0,0,0,0,,-0.008901654438901563,81,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 22.5, ""n"": 735}, ""terminal"": {""ewma_gap_ms"": 2405.1, ""n"": 379}, ""think"": {""ewma_gap_ms"": 143.7, ""n"": 165}}"
5b3470b3-48f3-4ae5-9926-2424fc1eda3d,2rtxtune_c48,pydata__xarray-3364,pydata__xarray-3364,29d5f42fd33b69f58bb9aea9678906872040ebdbdc1e243084b009deabe1f343,agentic,header,15,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,29d5f42fd33b69f58bb9aea9678906872040ebdbdc1e243084b009deabe1f343,29d5f42fd33b69f58bb9aea9678906872040ebdbdc1e243084b009deabe1f343,2,16046,1785766780.4681242,1785766910.630926,1785766910.630926,200,7301.0,1742.0,4688.0,response,,,chatcmpl-884bd68a6ded6e43,,130.1628017425537,,,False,,,False,True,False,1,False,,1,root,2,16046,1.0,1785766780.009,0.0,0,0,381,0.0,16076714,0.0,824755,0.0,,,12718224,0.0,,,,,,,168195784704,0.0,581622038528,0.0,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1657521277666092,670,0,0,0,0,0,0,0,0,0,0,0,,0,51998,134523,18051,0,0,0,0,,36,15348,14810,11795,14810,-7.765586400880522,-9.818711018710985,4.1562186621010255,-9.818711018710985,1,23,39,2554,0,0,0,0,0,,-0.008901654438901563,81,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 22.5, ""n"": 735}, ""terminal"": {""ewma_gap_ms"": 2405.1, ""n"": 379}, ""think"": {""ewma_gap_ms"": 143.7, ""n"": 165}}"
cf666fbb-3462-439d-8b5c-eae4a8877a3f,2rtxtune_c48,pallets__flask-5063,pallets__flask-5063,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,agentic,header,14,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,2,17525,1785766780.4696817,1785766867.0580468,1785766867.0580468,200,7518.0,1125.0,4704.0,response,,,chatcmpl-9974c43900661e4b,file_editor,86.58836507797241,,,False,,,False,True,False,1,False,,1,root,2,17525,1.0,1785766780.009,0.0,0,0,381,0.0,16076714,0.0,824755,0.0,,,12718224,0.0,,,,,,,168195784704,0.0,581622038528,0.0,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1657521277666092,670,0,0,0,0,0,0,0,0,0,0,0,,0,51998,134523,18051,0,0,0,0,,36,15348,14810,11795,14810,-7.765586400880522,-9.818711018710985,4.1562186621010255,-9.818711018710985,1,23,39,2554,0,0,0,0,0,,-0.008901654438901563,81,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 22.5, ""n"": 735}, ""terminal"": {""ewma_gap_ms"": 2405.1, ""n"": 379}, ""think"": {""ewma_gap_ms"": 143.7, ""n"": 165}}"
2d6e301d-3858-47ae-82c1-81e88515f7b5,2rtxtune_c48,pydata__xarray-4248,pydata__xarray-4248,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,agentic,header,51,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,2,16323,1785766780.4848118,1785766855.271779,1785766855.271779,200,7432.0,928.0,4704.0,response,,,chatcmpl-a22c2d674e680b7f,terminal,74.78696727752686,,,False,,,False,True,False,1,False,,1,root,2,16323,1.0,1785766780.009,0.0,0,0,381,0.0,16076714,0.0,824755,0.0,,,12718224,0.0,,,,,,,168195784704,0.0,581622038528,0.0,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1657521277666092,670,0,0,0,0,0,0,0,0,0,0,0,,0,51998,134523,18051,0,0,0,0,,36,15348,14810,11795,14810,-7.765586400880522,-9.818711018710985,4.1562186621010255,-9.818711018710985,1,23,39,2554,0,0,0,0,0,,-0.008901654438901563,81,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 22.5, ""n"": 735}, ""terminal"": {""ewma_gap_ms"": 2405.1, ""n"": 379}, ""think"": {""ewma_gap_ms"": 143.7, ""n"": 165}}"
