request_id,run_id,task_id,session_id,sequence_id,session_type,session_id_source,turn_number,turn_number_source,model,stream,path,prefix_hash,full_hash,sequence_root,num_messages,prompt_chars,ts_request_in,ts_first_byte,ts_last_byte,status_code,prompt_tokens,completion_tokens,cached_tokens,usage_source,stream_chunks,error,response_id,tool_called,e2e_s,ttft_s,itl_s,streamed,gap_s,context_growth_tokens,is_resumption,prefix_seen_before,exact_resend,branch_factor,is_condensation,context_shrink_tokens,fanout,sequence_role,shared_prefix_msgs,shared_prefix_chars,shared_prefix_frac,ts,kv_cache_utilization,queue_depth,running_requests,eviction_events,eviction_events_window,prompt_tokens_total,prompt_tokens_total_delta,generation_tokens_total,generation_tokens_total_delta,prefix_cache_hit_rate,prefix_cache_hit_rate_reported,cached_tokens_total,cached_tokens_total_delta,prefill_recompute_tokens_mean,ttft_server_s_mean,queue_time_s_mean,prefill_time_s_mean,decode_time_s_mean,external_prefix_cache_hit_rate,offload_load_bytes,offload_load_bytes_delta,offload_store_bytes,offload_store_bytes_delta,offload_load_time_s_mean,offload_alloc_failures,offload_alloc_failures_delta,engine
685649ed-2686-478f-b3ce-72fd4dcbeceb,rtxtune_c44,psf__requests-2674,psf__requests-2674,3a19a901ba0ea82d8cff0abca9bb3b279b212ad321c940fafad0359794252a13,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,3a19a901ba0ea82d8cff0abca9bb3b279b212ad321c940fafad0359794252a13,3a19a901ba0ea82d8cff0abca9bb3b279b212ad321c940fafad0359794252a13,2,15917,1785743772.1708086,1785743830.8380022,1785743830.8380022,200,7278.0,886.0,4704.0,response,,,chatcmpl-8e6a6a46095f413f,,58.66719365119934,,,False,,,False,True,False,1,False,,1,root,2,15917,1.0,1785743767.171,0.0,0,0,272,0.0,10686218,0.0,564420,0.0,,,8695440,0.0,,,,,,,127607504896,0.0,367475556352,0.0,,,,vllm
e80b16ed-1de3-48a1-aa34-1097306defae,rtxtune_c44,pydata__xarray-4248,pydata__xarray-4248,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,agentic,header,16,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,2,16323,1785743772.4960215,1785743806.4625795,1785743806.4625795,200,7432.0,443.0,4704.0,response,,,chatcmpl-b59caf0532d92f1e,think,33.96655797958374,,,False,,,False,True,False,1,False,,1,root,2,16323,1.0,1785743772.171,0.0,0,0,272,0.0,10686218,0.0,564420,0.0,,,8695440,0.0,,,,,,,127607504896,0.0,367475556352,0.0,,,,vllm
778baed1-038c-4477-90b0-ebe9c3abdf63,rtxtune_c44,pylint-dev__pylint-5859,pylint-dev__pylint-5859,a81963ae8de5718c06794c09dc1aa80665637004462c81f06869c80501c21d56,agentic,header,24,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,a81963ae8de5718c06794c09dc1aa80665637004462c81f06869c80501c21d56,a81963ae8de5718c06794c09dc1aa80665637004462c81f06869c80501c21d56,2,16400,1785743772.7212932,1785743818.4527867,1785743818.4527867,200,7495.0,667.0,7488.0,response,,,chatcmpl-93be50e2c63d1e4d,think,45.73149347305298,,,False,,,False,True,False,1,False,,1,root,2,16400,1.0,1785743772.171,0.0,0,0,272,0.0,10686218,0.0,564420,0.0,,,8695440,0.0,,,,,,,127607504896,0.0,367475556352,0.0,,,,vllm
1830075d-9b08-470e-a23b-6552ad9aa296,rtxtune_c44,psf__requests-2148,psf__requests-2148,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,2,17762,1785743772.799025,1785743825.0593681,1785743825.0593681,200,7935.0,792.0,4704.0,response,,,chatcmpl-b25b0c08b1eb6c8c,think,52.260343074798584,,,False,,,False,True,False,1,False,,1,root,2,17762,1.0,1785743772.171,0.0,0,0,272,0.0,10686218,0.0,564420,0.0,,,8695440,0.0,,,,,,,127607504896,0.0,367475556352,0.0,,,,vllm
78148c01-e4e5-4c66-9dfa-c5902277e2c9,rtxtune_c44,pallets__flask-4992,pallets__flask-4992,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,agentic,header,21,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,2,16595,1785743773.0926354,1785743844.0650563,1785743844.0650563,200,7445.0,1082.0,7440.0,response,,,chatcmpl-9553df89e42cacd1,file_editor,70.97242093086243,,,False,,,False,True,False,1,False,,1,root,2,16595,1.0,1785743772.171,0.0,0,0,272,0.0,10686218,0.0,564420,0.0,,,8695440,0.0,,,,,,,127607504896,0.0,367475556352,0.0,,,,vllm
a1cb04a3-91d9-41f9-a82f-7d5c6926d183,rtxtune_c44,psf__requests-1963,psf__requests-1963,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,agentic,header,13,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,2,16095,1785743773.0950491,1785743820.4554305,1785743820.4554305,200,7348.0,707.0,4704.0,response,,,chatcmpl-b91b0238f0fdda48,think,47.36038136482239,,,False,,,False,True,False,1,False,,1,root,2,16095,1.0,1785743772.171,0.0,0,0,272,0.0,10686218,0.0,564420,0.0,,,8695440,0.0,,,,,,,127607504896,0.0,367475556352,0.0,,,,vllm
c6d74ccb-848e-47dd-a601-06edf4233265,rtxtune_c44,pallets__flask-4045,pallets__flask-4045,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,agentic,header,16,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,2,15630,1785743773.0979888,1785743823.3477123,1785743823.3477123,200,7218.0,758.0,4704.0,response,,,chatcmpl-b96ff51f43380a35,think,50.24972343444824,,,False,,,False,True,False,1,False,,1,root,2,15630,1.0,1785743772.171,0.0,0,0,272,0.0,10686218,0.0,564420,0.0,,,8695440,0.0,,,,,,,127607504896,0.0,367475556352,0.0,,,,vllm
7e67f460-206e-46b5-8c19-fd099ea07d7f,rtxtune_c44,psf__requests-2317,psf__requests-2317,3846717111b46438dc2440889a3de3f17a616e96091939b11e7160cff1b5b1f8,agentic,header,3,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,3846717111b46438dc2440889a3de3f17a616e96091939b11e7160cff1b5b1f8,3846717111b46438dc2440889a3de3f17a616e96091939b11e7160cff1b5b1f8,2,16261,1785743773.0991414,1785743847.6824474,1785743847.6824474,200,7384.0,1141.0,4704.0,response,,,chatcmpl-b62e9203be80fd5b,think,74.58330607414246,,,False,,,False,True,False,1,False,,1,root,2,16261,1.0,1785743772.171,0.0,0,0,272,0.0,10686218,0.0,564420,0.0,,,8695440,0.0,,,,,,,127607504896,0.0,367475556352,0.0,,,,vllm
59ae85a2-6a7f-4d25-bb6c-d3764ce7b602,rtxtune_c44,pallets__flask-5063,pallets__flask-5063,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,agentic,header,19,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,2,17525,1785743773.2711856,1785743830.1448443,1785743830.1448443,200,7518.0,865.0,4704.0,response,,,chatcmpl-9ba167fe9c3893b9,think,56.873658657073975,,,False,,,False,True,False,1,False,,1,root,2,17525,1.0,1785743772.171,0.0,0,0,272,0.0,10686218,0.0,564420,0.0,,,8695440,0.0,,,,,,,127607504896,0.0,367475556352,0.0,,,,vllm
861aa600-3cd6-402c-a5c5-e372a5efa8a4,rtxtune_c44,pytest-dev__pytest-5221,pytest-dev__pytest-5221,87039de6a33f28b6db97bec0587e29e897737a7d7ad3f219f98ffbed373e0779,agentic,header,15,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,87039de6a33f28b6db97bec0587e29e897737a7d7ad3f219f98ffbed373e0779,87039de6a33f28b6db97bec0587e29e897737a7d7ad3f219f98ffbed373e0779,2,15639,1785743773.2828457,1785743814.7071161,1785743814.7071161,200,7219.0,594.0,7216.0,response,,,chatcmpl-9896dbc43c921617,terminal,41.42427039146423,,,False,,,False,True,False,1,False,,1,root,2,15639,1.0,1785743772.171,0.0,0,0,272,0.0,10686218,0.0,564420,0.0,,,8695440,0.0,,,,,,,127607504896,0.0,367475556352,0.0,,,,vllm
