request_id,run_id,task_id,session_id,sequence_id,session_type,session_id_source,turn_number,turn_number_source,model,stream,path,prefix_hash,full_hash,sequence_root,num_messages,prompt_chars,ts_request_in,ts_first_byte,ts_last_byte,status_code,prompt_tokens,completion_tokens,cached_tokens,usage_source,stream_chunks,error,e2e_s,ttft_s,itl_s,streamed,gap_s,context_growth_tokens,is_resumption,prefix_seen_before,exact_resend,branch_factor,is_condensation,context_shrink_tokens,fanout,sequence_role,shared_prefix_msgs,shared_prefix_chars,shared_prefix_frac,ts,kv_cache_utilization,queue_depth,running_requests,eviction_events,eviction_events_window,prompt_tokens_total,prompt_tokens_total_delta,generation_tokens_total,generation_tokens_total_delta,prefix_cache_hit_rate,prefix_cache_hit_rate_reported,cached_tokens_total,cached_tokens_total_delta,prefill_recompute_tokens_mean,ttft_server_s_mean,queue_time_s_mean,prefill_time_s_mean,decode_time_s_mean,external_prefix_cache_hit_rate,offload_load_bytes,offload_load_bytes_delta,offload_store_bytes,offload_store_bytes_delta,offload_load_time_s_mean,offload_alloc_failures,offload_alloc_failures_delta,engine
49b05231-f025-4c06-8176-3458b4eb863d,2fp8_c28,pylint-dev__pylint-5859,pylint-dev__pylint-5859,a81963ae8de5718c06794c09dc1aa80665637004462c81f06869c80501c21d56,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,a81963ae8de5718c06794c09dc1aa80665637004462c81f06869c80501c21d56,a81963ae8de5718c06794c09dc1aa80665637004462c81f06869c80501c21d56,2,16400,1784729179.4227543,1784729212.3576,1784729212.3576,200.0,7491.0,484.0,,response,,,32.93484568595886,,,False,,,False,True,False,1,False,,1,root,2,16400,1.0,1784729174.423,0.0,0,0,2,0.0,46447370,0.0,1477599,0.0,,,43523088,0.0,,,,,,,,,,,,,,vllm
30968418-2cc9-432c-9a8d-6fe67e64fffb,2fp8_c28,astropy__astropy-14365,astropy__astropy-14365,9f8a0de124a202e342ec6c909134912a8a18df1147a3f401a33307e56bc0fce0,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,9f8a0de124a202e342ec6c909134912a8a18df1147a3f401a33307e56bc0fce0,9f8a0de124a202e342ec6c909134912a8a18df1147a3f401a33307e56bc0fce0,2,16831,1784729179.4654894,1784729230.0774345,1784729230.0774345,200.0,7634.0,695.0,,response,,,50.611945152282715,,,False,,,False,True,False,1,False,,1,root,2,16831,1.0,1784729179.423,0.0,0,0,2,0.0,46447370,0.0,1477599,0.0,,,43523088,0.0,,,,,,,,,,,,,,vllm
47288b1e-fb4c-4e70-9f56-2fe002663365,2fp8_c28,matplotlib__matplotlib-18869,matplotlib__matplotlib-18869,acab764a1ed6eaf6e72a7e619357fc03baa3bbc7f9849283b7ba04ef3d3fcb4c,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,acab764a1ed6eaf6e72a7e619357fc03baa3bbc7f9849283b7ba04ef3d3fcb4c,acab764a1ed6eaf6e72a7e619357fc03baa3bbc7f9849283b7ba04ef3d3fcb4c,2,17189,1784729179.4672606,1784729239.5036628,1784729239.5036628,200.0,7518.0,844.0,,response,,,60.036402225494385,,,False,,,False,True,False,1,False,,1,root,2,17189,1.0,1784729179.423,0.0,0,0,2,0.0,46447370,0.0,1477599,0.0,,,43523088,0.0,,,,,,,,,,,,,,vllm
dbc0ebb2-9b81-4bc4-9055-c8553b61e9ce,2fp8_c28,django__django-11001,django__django-11001,343fefcb87ccf042fc8ba135509f34b85ffb10e719a71f7f85e4f574b4ad4195,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,343fefcb87ccf042fc8ba135509f34b85ffb10e719a71f7f85e4f574b4ad4195,343fefcb87ccf042fc8ba135509f34b85ffb10e719a71f7f85e4f574b4ad4195,2,17713,1784729179.4733977,1784729255.852916,1784729255.852916,200.0,7671.0,1075.0,,response,,,76.37951827049255,,,False,,,False,True,False,1,False,,1,root,2,17713,1.0,1784729179.423,0.0,0,0,2,0.0,46447370,0.0,1477599,0.0,,,43523088,0.0,,,,,,,,,,,,,,vllm
ed0bd3f1-6b8c-4229-8b93-e6b1769e1053,2fp8_c28,django__django-10924,django__django-10924,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,2,16235,1784729179.4750218,1784729621.2837582,1784729621.2837582,200.0,7335.0,4824.0,,response,,,441.8087363243103,,,False,,,False,True,False,1,False,,1,root,2,16235,1.0,1784729179.423,0.0,0,0,2,0.0,46447370,0.0,1477599,0.0,,,43523088,0.0,,,,,,,,,,,,,,vllm
87a0dafa-9902-4790-9c1a-163aaf0f7bf2,2fp8_c28,pallets__flask-4045,pallets__flask-4045,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,2,15630,1784729179.4767308,1784729227.3018947,1784729227.3018947,200.0,7214.0,638.0,,response,,,47.82516384124756,,,False,,,False,True,False,1,False,,1,root,2,15630,1.0,1784729179.423,0.0,0,0,2,0.0,46447370,0.0,1477599,0.0,,,43523088,0.0,,,,,,,,,,,,,,vllm
e16b09b0-3d0c-4d08-b00a-0ecb44297653,2fp8_c28,psf__requests-1963,psf__requests-1963,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,2,16095,1784729179.4785502,1784729240.541011,1784729240.541011,200.0,7344.0,861.0,,response,,,61.06246089935303,,,False,,,False,True,False,1,False,,1,root,2,16095,1.0,1784729179.423,0.0,0,0,2,0.0,46447370,0.0,1477599,0.0,,,43523088,0.0,,,,,,,,,,,,,,vllm
23a5fb49-a2de-4678-9755-22669625545f,2fp8_c28,scikit-learn__scikit-learn-10508,scikit-learn__scikit-learn-10508,fd1cbaade3f7b8e2cabad3f62d25114c8e9e6529282cffd966128391a78edd8b,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,fd1cbaade3f7b8e2cabad3f62d25114c8e9e6529282cffd966128391a78edd8b,fd1cbaade3f7b8e2cabad3f62d25114c8e9e6529282cffd966128391a78edd8b,2,17156,1784729179.480322,1784729227.3503134,1784729227.3503134,200.0,7619.0,638.0,,response,,,47.86999154090881,,,False,,,False,True,False,1,False,,1,root,2,17156,1.0,1784729179.423,0.0,0,0,2,0.0,46447370,0.0,1477599,0.0,,,43523088,0.0,,,,,,,,,,,,,,vllm
b1cb6313-fa6c-4337-9642-84c8296e915f,2fp8_c28,astropy__astropy-12907,astropy__astropy-12907,a78f6a7b1fb8fec7dc7851f95dcc8e9d9f939fdaf8186e1ffeb1515daf0919c2,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,a78f6a7b1fb8fec7dc7851f95dcc8e9d9f939fdaf8186e1ffeb1515daf0919c2,a78f6a7b1fb8fec7dc7851f95dcc8e9d9f939fdaf8186e1ffeb1515daf0919c2,2,16722,1784729179.4823742,1784729240.864769,1784729240.864769,200.0,7490.0,867.0,,response,,,61.382394790649414,,,False,,,False,True,False,1,False,,1,root,2,16722,1.0,1784729179.423,0.0,0,0,2,0.0,46447370,0.0,1477599,0.0,,,43523088,0.0,,,,,,,,,,,,,,vllm
bcd78438-8b53-4f0c-98e5-ddebf8f2d183,2fp8_c28,astropy__astropy-14182,astropy__astropy-14182,1efce8181c2659eba7f6972f4c731cc6890c31114a81bffff3f35ff3927a0428,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,1efce8181c2659eba7f6972f4c731cc6890c31114a81bffff3f35ff3927a0428,1efce8181c2659eba7f6972f4c731cc6890c31114a81bffff3f35ff3927a0428,2,17387,1784729179.4842346,1784729243.8994195,1784729243.8994195,200.0,7697.0,924.0,,response,,,64.41518497467041,,,False,,,False,True,False,1,False,,1,root,2,17387,1.0,1784729179.423,0.0,0,0,2,0.0,46447370,0.0,1477599,0.0,,,43523088,0.0,,,,,,,,,,,,,,vllm
