request_id,run_id,task_id,session_id,sequence_id,session_type,session_id_source,turn_number,turn_number_source,model,stream,path,prefix_hash,full_hash,sequence_root,num_messages,prompt_chars,ts_request_in,ts_first_byte,ts_last_byte,status_code,prompt_tokens,completion_tokens,cached_tokens,usage_source,stream_chunks,error,response_id,tool_called,e2e_s,ttft_s,itl_s,streamed,gap_s,context_growth_tokens,is_resumption,prefix_seen_before,exact_resend,branch_factor,is_condensation,context_shrink_tokens,fanout,sequence_role,shared_prefix_msgs,shared_prefix_chars,shared_prefix_frac,ts,kv_cache_utilization,queue_depth,running_requests,eviction_events,eviction_events_window,prompt_tokens_total,prompt_tokens_total_delta,generation_tokens_total,generation_tokens_total_delta,prefix_cache_hit_rate,prefix_cache_hit_rate_reported,cached_tokens_total,cached_tokens_total_delta,prefill_recompute_tokens_mean,ttft_server_s_mean,queue_time_s_mean,prefill_time_s_mean,decode_time_s_mean,external_prefix_cache_hit_rate,offload_load_bytes,offload_load_bytes_delta,offload_store_bytes,offload_store_bytes_delta,offload_load_time_s_mean,offload_alloc_failures,offload_alloc_failures_delta,engine
5414151f-ac17-4e74-a1f0-e2b01d7da118,rtxdn_c48,pallets__flask-4992,pallets__flask-4992,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,agentic,header,32,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,2,16595,1785749078.2834642,1785749127.0137799,1785749127.0137799,200,7445.0,657.0,4704.0,response,,,chatcmpl-afd686b0c8253fd4,terminal,48.73031568527222,,,False,,,False,True,False,1,False,,1,root,2,16595,1.0,1785749078.283,0.0,0,0,161,0.0,15545385,0.0,800714,0.0,,,11823392,0.0,,,,,,,176888479744,0.0,583733870592,0.0,,,,vllm
5becee38-9a60-4b99-804c-880b57bb998c,rtxdn_c48,pytest-dev__pytest-5221,pytest-dev__pytest-5221,87039de6a33f28b6db97bec0587e29e897737a7d7ad3f219f98ffbed373e0779,agentic,header,27,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,87039de6a33f28b6db97bec0587e29e897737a7d7ad3f219f98ffbed373e0779,87039de6a33f28b6db97bec0587e29e897737a7d7ad3f219f98ffbed373e0779,2,15639,1785749078.3190799,1785749127.9900317,1785749127.9900317,200,7219.0,671.0,7216.0,response,,,chatcmpl-88e914fde7390a5d,terminal,49.67095184326172,,,False,,,False,True,False,1,False,,1,root,2,15639,1.0,1785749078.283,0.0,0,0,161,0.0,15545385,0.0,800714,0.0,,,11823392,0.0,,,,,,,176888479744,0.0,583733870592,0.0,,,,vllm
553848f4-be68-49f9-9d37-c39c8b7dd05c,rtxdn_c48,psf__requests-2674,psf__requests-2674,3a19a901ba0ea82d8cff0abca9bb3b279b212ad321c940fafad0359794252a13,agentic,header,3,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,3a19a901ba0ea82d8cff0abca9bb3b279b212ad321c940fafad0359794252a13,3a19a901ba0ea82d8cff0abca9bb3b279b212ad321c940fafad0359794252a13,2,15917,1785749078.4114468,1785749143.2535956,1785749143.2535956,200,7278.0,884.0,4704.0,response,,,chatcmpl-84d9772e102e4716,,64.84214878082275,,,False,,,False,True,False,1,False,,1,root,2,15917,1.0,1785749078.283,0.0,0,0,161,0.0,15545385,0.0,800714,0.0,,,11823392,0.0,,,,,,,176888479744,0.0,583733870592,0.0,,,,vllm
d0dccdbb-33f1-497a-b1d2-17ae81786f84,rtxdn_c48,psf__requests-2148,psf__requests-2148,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,agentic,header,3,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,2,17762,1785749078.4158394,1785749127.7798626,1785749127.7798626,200,7935.0,667.0,4704.0,response,,,chatcmpl-a1068f6b696bb7e2,think,49.364023208618164,,,False,,,False,True,False,1,False,,1,root,2,17762,1.0,1785749078.283,0.0,0,0,161,0.0,15545385,0.0,800714,0.0,,,11823392,0.0,,,,,,,176888479744,0.0,583733870592,0.0,,,,vllm
cdc0ff4b-92ea-45ce-aea4-c5c929903ba3,rtxdn_c48,pytest-dev__pytest-5103,pytest-dev__pytest-5103,9f024f95913b81b2730eb60f237866189ea7cb0ea9ae545e220eee4ce9cb36f6,agentic,header,23,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,9f024f95913b81b2730eb60f237866189ea7cb0ea9ae545e220eee4ce9cb36f6,9f024f95913b81b2730eb60f237866189ea7cb0ea9ae545e220eee4ce9cb36f6,2,17724,1785749078.4818077,1785749162.6109571,1785749162.6109571,200,7743.0,1208.0,7728.0,response,,,chatcmpl-bd4e9b56bab63511,think,84.12914943695068,,,False,,,False,True,False,1,False,,1,root,2,17724,1.0,1785749078.283,0.0,0,0,161,0.0,15545385,0.0,800714,0.0,,,11823392,0.0,,,,,,,176888479744,0.0,583733870592,0.0,,,,vllm
c842b4c6-a17d-4a29-8c88-9c6f6f070299,rtxdn_c48,pydata__xarray-4248,pydata__xarray-4248,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,agentic,header,37,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,2,16323,1785749078.4854884,1785749150.2936485,1785749150.2936485,200,7432.0,1003.0,4704.0,response,,,chatcmpl-a2cd8826e7af9243,think,71.80816006660461,,,False,,,False,True,False,1,False,,1,root,2,16323,1.0,1785749078.283,0.0,0,0,161,0.0,15545385,0.0,800714,0.0,,,11823392,0.0,,,,,,,176888479744,0.0,583733870592,0.0,,,,vllm
f6bc434e-636e-4a1c-871f-aeaf8798907b,rtxdn_c48,psf__requests-2317,psf__requests-2317,3846717111b46438dc2440889a3de3f17a616e96091939b11e7160cff1b5b1f8,agentic,header,11,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,3846717111b46438dc2440889a3de3f17a616e96091939b11e7160cff1b5b1f8,3846717111b46438dc2440889a3de3f17a616e96091939b11e7160cff1b5b1f8,2,16261,1785749078.4915357,1785749148.8544712,1785749148.8544712,200,7384.0,977.0,4704.0,response,,,chatcmpl-8b778aeaa92d12a5,think,70.3629355430603,,,False,,,False,True,False,1,False,,1,root,2,16261,1.0,1785749078.283,0.0,0,0,161,0.0,15545385,0.0,800714,0.0,,,11823392,0.0,,,,,,,176888479744,0.0,583733870592,0.0,,,,vllm
e5dbec87-2cd0-41be-a141-bcbd1ecd4991,rtxdn_c48,pytest-dev__pytest-11143,pytest-dev__pytest-11143,5e2613091c57f1bc0159cdb9555411835177971d1fdb67e376ebc05524e06ac7,agentic,header,9,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,5e2613091c57f1bc0159cdb9555411835177971d1fdb67e376ebc05524e06ac7,5e2613091c57f1bc0159cdb9555411835177971d1fdb67e376ebc05524e06ac7,2,20774,1785749078.5202785,1785749164.2601323,1785749164.2601323,200,9000.0,1238.0,4704.0,response,,,chatcmpl-a23662600aa69e02,,85.73985385894775,,,False,,,False,True,False,1,False,,1,root,2,20774,1.0,1785749078.283,0.0,0,0,161,0.0,15545385,0.0,800714,0.0,,,11823392,0.0,,,,,,,176888479744,0.0,583733870592,0.0,,,,vllm
aebaa049-989f-409c-ae3b-5069d1e654a6,rtxdn_c48,pallets__flask-5063,pallets__flask-5063,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,agentic,header,26,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,2,17525,1785749078.5256124,1785749129.9905005,1785749129.9905005,200,7518.0,699.0,7504.0,response,,,chatcmpl-a0f1b1a50510b537,think,51.46488809585571,,,False,,,False,True,False,1,False,,1,root,2,17525,1.0,1785749078.283,0.0,0,0,161,0.0,15545385,0.0,800714,0.0,,,11823392,0.0,,,,,,,176888479744,0.0,583733870592,0.0,,,,vllm
9a0fee2a-933e-4122-9c84-1d43ac931813,rtxdn_c48,psf__requests-1963,psf__requests-1963,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,agentic,header,13,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,2,16095,1785749078.5761518,1785749133.3529603,1785749133.3529603,200,7348.0,755.0,4704.0,response,,,chatcmpl-9276af794fb77f94,think,54.77680850028992,,,False,,,False,True,False,1,False,,1,root,2,16095,1.0,1785749078.283,0.0,0,0,161,0.0,15545385,0.0,800714,0.0,,,11823392,0.0,,,,,,,176888479744,0.0,583733870592,0.0,,,,vllm
