request_id,run_id,task_id,session_id,sequence_id,session_type,session_id_source,turn_number,turn_number_source,model,stream,path,prefix_hash,full_hash,sequence_root,num_messages,prompt_chars,ts_request_in,ts_first_byte,ts_last_byte,status_code,prompt_tokens,completion_tokens,cached_tokens,usage_source,stream_chunks,error,e2e_s,ttft_s,itl_s,streamed,gap_s,context_growth_tokens,is_resumption,prefix_seen_before,exact_resend,branch_factor,is_condensation,context_shrink_tokens,fanout,sequence_role,shared_prefix_msgs,shared_prefix_chars,shared_prefix_frac,ts,kv_cache_utilization,queue_depth,running_requests,eviction_events,eviction_events_window,prompt_tokens_total,prompt_tokens_total_delta,generation_tokens_total,generation_tokens_total_delta,prefix_cache_hit_rate,prefix_cache_hit_rate_reported,cached_tokens_total,cached_tokens_total_delta,prefill_recompute_tokens_mean,ttft_server_s_mean,queue_time_s_mean,prefill_time_s_mean,decode_time_s_mean,external_prefix_cache_hit_rate,offload_load_bytes,offload_load_bytes_delta,offload_store_bytes,offload_store_bytes_delta,offload_load_time_s_mean,offload_alloc_failures,offload_alloc_failures_delta,engine
5416dce3-2f12-4cba-8a99-c5bd9af14abf,7kvo_fp8_c32,pydata__xarray-4094,pydata__xarray-4094,10210ff95cc537a385031e6b4159bcc33e451ddbc3ac2a8c0099fbdd5611edc4,agentic,header,7,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,10210ff95cc537a385031e6b4159bcc33e451ddbc3ac2a8c0099fbdd5611edc4,10210ff95cc537a385031e6b4159bcc33e451ddbc3ac2a8c0099fbdd5611edc4,2,17160,1785231579.6396782,1785231666.2885082,1785231666.2885082,200,7754,1633,,response,,,86.6488299369812,,,False,,,False,True,False,1,False,,1,root,2,17160,1.0,1785231574.64,0.0,0,0,0,0.0,6178616,0.0,323612,0.0,,,5723520,0.0,,,,,,,2353004544,0.0,87602233344,0.0,,,,vllm
c59c8698-936d-4bb6-847e-a6b0a77a6b4b,7kvo_fp8_c32,pallets__flask-4045,pallets__flask-4045,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,agentic,header,13,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,2,15630,1785231580.0201695,1785231623.927745,1785231623.927745,200,7214,634,,response,,,43.907575607299805,,,False,,,False,True,False,1,False,,1,root,2,15630,1.0,1785231579.64,0.0,0,0,0,0.0,6178616,0.0,323612,0.0,,,5723520,0.0,,,,,,,2353004544,0.0,87602233344,0.0,,,,vllm
db3df11b-8f3a-4f7c-b841-e673dd6bcbb4,7kvo_fp8_c32,psf__requests-2317,psf__requests-2317,3846717111b46438dc2440889a3de3f17a616e96091939b11e7160cff1b5b1f8,agentic,header,4,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,3846717111b46438dc2440889a3de3f17a616e96091939b11e7160cff1b5b1f8,3846717111b46438dc2440889a3de3f17a616e96091939b11e7160cff1b5b1f8,2,16261,1785231580.0398343,1785231656.6564434,1785231656.6564434,200,7380,1387,,response,,,76.6166090965271,,,False,,,False,True,False,1,False,,1,root,2,16261,1.0,1785231579.64,0.0,0,0,0,0.0,6178616,0.0,323612,0.0,,,5723520,0.0,,,,,,,2353004544,0.0,87602233344,0.0,,,,vllm
cca2f18a-856b-4b76-9ee7-0596d61dae72,7kvo_fp8_c32,pallets__flask-4992,pallets__flask-4992,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,agentic,header,19,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,2,16595,1785231580.0649796,1785231643.1970005,1785231643.1970005,200,7441,1081,,response,,,63.13202095031738,,,False,,,False,True,False,1,False,,1,root,2,16595,1.0,1785231579.64,0.0,0,0,0,0.0,6178616,0.0,323612,0.0,,,5723520,0.0,,,,,,,2353004544,0.0,87602233344,0.0,,,,vllm
eff19a57-caf5-4241-ac27-25a2561b8d5a,7kvo_fp8_c32,psf__requests-1963,psf__requests-1963,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,agentic,header,8,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,2,16095,1785231580.0713205,1785231628.4093893,1785231628.4093893,200,7344,739,,response,,,48.33806872367859,,,False,,,False,True,False,1,False,,1,root,2,16095,1.0,1785231579.64,0.0,0,0,0,0.0,6178616,0.0,323612,0.0,,,5723520,0.0,,,,,,,2353004544,0.0,87602233344,0.0,,,,vllm
ced79d20-90ae-452e-aba9-75ca59cafa0d,7kvo_fp8_c32,mwaskom__seaborn-2848,mwaskom__seaborn-2848,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,agentic,header,3,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,2,16385,1785231580.0799227,1785231635.0681946,1785231635.0681946,200,7411,893,,response,,,54.988271951675415,,,False,,,False,True,False,1,False,,1,root,2,16385,1.0,1785231579.64,0.0,0,0,0,0.0,6178616,0.0,323612,0.0,,,5723520,0.0,,,,,,,2353004544,0.0,87602233344,0.0,,,,vllm
fb972cab-45de-48fb-90c7-a8affa365c0d,7kvo_fp8_c32,pydata__xarray-4248,pydata__xarray-4248,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,agentic,header,12,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,2,16323,1785231580.0935233,1785231628.6745844,1785231628.6745844,200,7428,742,,response,,,48.581061124801636,,,False,,,False,True,False,1,False,,1,root,2,16323,1.0,1785231579.64,0.0,0,0,0,0.0,6178616,0.0,323612,0.0,,,5723520,0.0,,,,,,,2353004544,0.0,87602233344,0.0,,,,vllm
ee9b95a6-4f9e-46b5-8f7a-4b131df4d953,7kvo_fp8_c32,mwaskom__seaborn-3010,mwaskom__seaborn-3010,9d97fc0c697ec3aee5a3894be341bce114e3671ff7c93d493d26a2c1fbf7e726,agentic,header,4,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,9d97fc0c697ec3aee5a3894be341bce114e3671ff7c93d493d26a2c1fbf7e726,9d97fc0c697ec3aee5a3894be341bce114e3671ff7c93d493d26a2c1fbf7e726,2,19531,1785231580.1610553,1785231622.19205,1785231622.19205,200,8455,588,,response,,,42.03099465370178,,,False,,,False,True,False,1,False,,1,root,2,19531,1.0,1785231579.64,0.0,0,0,0,0.0,6178616,0.0,323612,0.0,,,5723520,0.0,,,,,,,2353004544,0.0,87602233344,0.0,,,,vllm
735a792e-39fb-40cb-bd1d-aeb8db699b13,7kvo_fp8_c32,psf__requests-2148,psf__requests-2148,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,agentic,header,3,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,2,17762,1785231580.1884828,1785231666.6950917,1785231666.6950917,200,7931,1635,,response,,,86.5066089630127,,,False,,,False,True,False,1,False,,1,root,2,17762,1.0,1785231579.64,0.0,0,0,0,0.0,6178616,0.0,323612,0.0,,,5723520,0.0,,,,,,,2353004544,0.0,87602233344,0.0,,,,vllm
22c58dbc-2d73-41d7-8d5d-68330f1767ed,7kvo_fp8_c32,pallets__flask-5063,pallets__flask-5063,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,agentic,header,15,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,2,17525,1785231580.2024324,1785231633.7297835,1785231633.7297835,200,7514,855,,response,,,53.52735114097595,,,False,,,False,True,False,1,False,,1,root,2,17525,1.0,1785231579.64,0.0,0,0,0,0.0,6178616,0.0,323612,0.0,,,5723520,0.0,,,,,,,2353004544,0.0,87602233344,0.0,,,,vllm
