request_id,run_id,task_id,session_id,sequence_id,session_type,session_id_source,turn_number,turn_number_source,model,stream,path,prefix_hash,full_hash,sequence_root,num_messages,prompt_chars,ts_request_in,ts_first_byte,ts_last_byte,status_code,prompt_tokens,completion_tokens,cached_tokens,usage_source,stream_chunks,error,response_id,tool_called,e2e_s,ttft_s,itl_s,streamed,gap_s,context_growth_tokens,is_resumption,prefix_seen_before,exact_resend,branch_factor,is_condensation,context_shrink_tokens,fanout,sequence_role,shared_prefix_msgs,shared_prefix_chars,shared_prefix_frac,ts,kv_cache_utilization,queue_depth,running_requests,eviction_events,eviction_events_window,prompt_tokens_total,prompt_tokens_total_delta,generation_tokens_total,generation_tokens_total_delta,prefix_cache_hit_rate,prefix_cache_hit_rate_reported,cached_tokens_total,cached_tokens_total_delta,prefill_recompute_tokens_mean,ttft_server_s_mean,queue_time_s_mean,prefill_time_s_mean,decode_time_s_mean,external_prefix_cache_hit_rate,offload_load_bytes,offload_load_bytes_delta,offload_store_bytes,offload_store_bytes_delta,offload_alloc_failures,offload_alloc_failures_delta,offload_load_time_s,offload_load_time_s_delta,offload_load_ms_per_byte,offload_store_time_s,offload_store_time_s_delta,offload_store_ms_per_byte,engine,hint_hints_received,hint_hints_unknown_req,hint_hints_no_blocks,hint_blocks_willneed,hint_blocks_dontneed,hint_blocks_pageout,hint_blocks_expired,hint_blocks_noop,hint_blocks_resumed,hint_blocks_dead_resurrected,hint_blocks_stolen_dead,hint_blocks_stolen_later,hint_blocks_stolen_soon,hint_apply_seconds,hint_reap_seconds,hint_record_seconds,hint_record_calls,hint_hint_queue_reached,hint_head_resident_probes,hint_head_absent,hint_head_refcnt_zero,hint_dead_included_root,hint_head_protected,hint_resurrect_head,hint_resurrect_tail,hint_shared_run_samples,hint_shared_run_sum,hint_shared_run_min,hint_shared_run_mean,hint_distinct_roots,hint_hash_chain_entries,hint_blocks_from_normal,hint_alloc_normal_after_dead,hint_hinted_inside_shared_run,hint_hint_lag_steps_sum,hint_hint_lag_max,hint_hint_lag_samples,hint_hint_lag_steps_mean,hint_prologue_probe_samples,hint_prologue_run_sum,hint_prologue_resident_sum,hint_prologue_referenced_sum,hint_prologue_first_hole_sum,hint_prologue_run_mean,hint_prologue_resident_mean,hint_prologue_referenced_mean,hint_prologue_first_hole_mean,hint_remote_kv_waiters_sum,hint_inflight_reserved_sum,hint_census_samples,hint_first_miss_probes,hint_first_miss_was_hinted,hint_first_miss_same_seq,hint_first_miss_other_seq,hint_first_miss_unknown_seq,hint_first_miss_hint_age_sum,hint_first_miss_hint_age_mean,hint_record_ms_mean,hint_transfer_samples,hint_transfer_ewma_ms_per_byte,hint_transfer_rtt_static_ms,hint_transfer_rtt_adaptive,proxy_hint_tracked_sequences,proxy_hint_done_hints_sent,proxy_hint_done_no_known_requests,proxy_hint_hint_post_ok,proxy_hint_hint_post_failed,proxy_hint_hint_post_errors,proxy_hint_hint_post_404,proxy_hint_gap_hints_sent,proxy_hint_gap_hint_skipped_cold,proxy_hint_gap_discarded_stale,proxy_hint_tools_learned
99306c36-b223-4f40-b1b1-c00dec83da28,2gaphint_c44,pylint-dev__pylint-5859,pylint-dev__pylint-5859,a81963ae8de5718c06794c09dc1aa80665637004462c81f06869c80501c21d56,agentic,header,40,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,a81963ae8de5718c06794c09dc1aa80665637004462c81f06869c80501c21d56,a81963ae8de5718c06794c09dc1aa80665637004462c81f06869c80501c21d56,2,16400,1785834808.141044,1785834863.2064228,1785834863.2064228,200,7495,681,0,response,,,chatcmpl-a4b7f7dc637909ee,think,55.06537890434265,,,False,,,False,True,False,1,False,,1,root,2,16400,1.0,1785834808.141,0.0,0,0,257,0.0,16819851,0.0,787731,0.0,,,13728192,0.0,,,,,,,138628038656,0.0,561155932160,0.0,,,3.169742182433604,0.0,,15.078380541592807,0.0,,vllm,440,26,6,75460,25305,120145,30422,0,43843,0,25305,0,0,0.5627631591632962,0.05106871481984854,0.24498253501951694,599,0,414,0,1,0,0,0,0,414,131850,0,-4.328372325671296,0,0,80683,13020,0,435,0,408,0.0021224172831115773,43,14733,14733,12630,14733,-0.3605937921727218,0.14136302294195957,-3.343117408906892,0.14136302294195957,1,133,46,2288,0,0,0,0,0,,-0.0003396325916779075,60,1.893449829389175e-09,0.0,0,41,79,9,440,,,,361,24,,"{""file_editor"": {""ewma_gap_ms"": 98.3, ""n"": 714}, ""task_tracker"": {""ewma_gap_ms"": 12.4, ""n"": 1}, ""terminal"": {""ewma_gap_ms"": 929.7, ""n"": 433}, ""think"": {""ewma_gap_ms"": 242.6, ""n"": 151}}"
52dc9904-be7c-4d4b-aa20-2dc14da1bfa4,2gaphint_c44,pallets__flask-5063,pallets__flask-5063,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,agentic,header,38,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,2,17525,1785834808.9431713,1785834868.7810264,1785834868.7810264,200,7518,777,4688,response,,,chatcmpl-be01a17f4d351c73,think,59.837855100631714,,,False,,,False,True,False,1,False,,1,root,2,17525,1.0,1785834808.141,0.0,0,0,257,0.0,16819851,0.0,787731,0.0,,,13728192,0.0,,,,,,,138628038656,0.0,561155932160,0.0,,,3.169742182433604,0.0,,15.078380541592807,0.0,,vllm,440,26,6,75460,25305,120145,30422,0,43843,0,25305,0,0,0.5627631591632962,0.05106871481984854,0.24498253501951694,599,0,414,0,1,0,0,0,0,414,131850,0,-4.328372325671296,0,0,80683,13020,0,435,0,408,0.0021224172831115773,43,14733,14733,12630,14733,-0.3605937921727218,0.14136302294195957,-3.343117408906892,0.14136302294195957,1,133,46,2288,0,0,0,0,0,,-0.0003396325916779075,60,1.893449829389175e-09,0.0,0,41,79,9,440,,,,361,24,,"{""file_editor"": {""ewma_gap_ms"": 98.3, ""n"": 714}, ""task_tracker"": {""ewma_gap_ms"": 12.4, ""n"": 1}, ""terminal"": {""ewma_gap_ms"": 929.7, ""n"": 433}, ""think"": {""ewma_gap_ms"": 242.6, ""n"": 151}}"
a5f5ecd9-53ca-40d4-aad0-13c74fbc5592,2gaphint_c44,pallets__flask-4045,pallets__flask-4045,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,agentic,header,40,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,2,15630,1785834809.1294816,1785834858.3573372,1785834858.3573372,200,7218,587,4704,response,,,chatcmpl-9d0e39ee3dd2362e,terminal,49.22785568237305,,,False,,,False,True,False,1,False,,1,root,2,15630,1.0,1785834808.141,0.0,0,0,257,0.0,16819851,0.0,787731,0.0,,,13728192,0.0,,,,,,,138628038656,0.0,561155932160,0.0,,,3.169742182433604,0.0,,15.078380541592807,0.0,,vllm,440,26,6,75460,25305,120145,30422,0,43843,0,25305,0,0,0.5627631591632962,0.05106871481984854,0.24498253501951694,599,0,414,0,1,0,0,0,0,414,131850,0,-4.328372325671296,0,0,80683,13020,0,435,0,408,0.0021224172831115773,43,14733,14733,12630,14733,-0.3605937921727218,0.14136302294195957,-3.343117408906892,0.14136302294195957,1,133,46,2288,0,0,0,0,0,,-0.0003396325916779075,60,1.893449829389175e-09,0.0,0,41,79,9,440,,,,361,24,,"{""file_editor"": {""ewma_gap_ms"": 98.3, ""n"": 714}, ""task_tracker"": {""ewma_gap_ms"": 12.4, ""n"": 1}, ""terminal"": {""ewma_gap_ms"": 929.7, ""n"": 433}, ""think"": {""ewma_gap_ms"": 242.6, ""n"": 151}}"
f57d072c-7477-4600-a769-0062a6bad69f,2gaphint_c44,psf__requests-2317,psf__requests-2317,3846717111b46438dc2440889a3de3f17a616e96091939b11e7160cff1b5b1f8,agentic,header,7,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,3846717111b46438dc2440889a3de3f17a616e96091939b11e7160cff1b5b1f8,3846717111b46438dc2440889a3de3f17a616e96091939b11e7160cff1b5b1f8,2,16261,1785834809.2314465,1785834890.4086626,1785834890.4086626,200,7384,1124,4688,response,,,chatcmpl-966ef62677c31f36,think,81.17721605300903,,,False,,,False,True,False,1,False,,1,root,2,16261,1.0,1785834808.141,0.0,0,0,257,0.0,16819851,0.0,787731,0.0,,,13728192,0.0,,,,,,,138628038656,0.0,561155932160,0.0,,,3.169742182433604,0.0,,15.078380541592807,0.0,,vllm,440,26,6,75460,25305,120145,30422,0,43843,0,25305,0,0,0.5627631591632962,0.05106871481984854,0.24498253501951694,599,0,414,0,1,0,0,0,0,414,131850,0,-4.328372325671296,0,0,80683,13020,0,435,0,408,0.0021224172831115773,43,14733,14733,12630,14733,-0.3605937921727218,0.14136302294195957,-3.343117408906892,0.14136302294195957,1,133,46,2288,0,0,0,0,0,,-0.0003396325916779075,60,1.893449829389175e-09,0.0,0,41,79,9,440,,,,361,24,,"{""file_editor"": {""ewma_gap_ms"": 98.3, ""n"": 714}, ""task_tracker"": {""ewma_gap_ms"": 12.4, ""n"": 1}, ""terminal"": {""ewma_gap_ms"": 929.7, ""n"": 433}, ""think"": {""ewma_gap_ms"": 242.6, ""n"": 151}}"
c15ca3dd-47f6-4f24-bbe4-e96888807b53,2gaphint_c44,psf__requests-1963,psf__requests-1963,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,agentic,header,29,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,2,16095,1785834809.2328107,1785834870.927131,1785834870.927131,200,7348,817,4704,response,,,chatcmpl-8e0a7617ba93642c,think,61.69432020187378,,,False,,,False,True,False,1,False,,1,root,2,16095,1.0,1785834808.141,0.0,0,0,257,0.0,16819851,0.0,787731,0.0,,,13728192,0.0,,,,,,,138628038656,0.0,561155932160,0.0,,,3.169742182433604,0.0,,15.078380541592807,0.0,,vllm,440,26,6,75460,25305,120145,30422,0,43843,0,25305,0,0,0.5627631591632962,0.05106871481984854,0.24498253501951694,599,0,414,0,1,0,0,0,0,414,131850,0,-4.328372325671296,0,0,80683,13020,0,435,0,408,0.0021224172831115773,43,14733,14733,12630,14733,-0.3605937921727218,0.14136302294195957,-3.343117408906892,0.14136302294195957,1,133,46,2288,0,0,0,0,0,,-0.0003396325916779075,60,1.893449829389175e-09,0.0,0,41,79,9,440,,,,361,24,,"{""file_editor"": {""ewma_gap_ms"": 98.3, ""n"": 714}, ""task_tracker"": {""ewma_gap_ms"": 12.4, ""n"": 1}, ""terminal"": {""ewma_gap_ms"": 929.7, ""n"": 433}, ""think"": {""ewma_gap_ms"": 242.6, ""n"": 151}}"
1af89f24-c947-4775-ab7f-a56174eb5185,2gaphint_c44,mwaskom__seaborn-3190,mwaskom__seaborn-3190,1acaf03eb09082e3ba0e71f7b27f093b10f3fff4149aebd0cea4dbd92b10c121,agentic,header,8,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,1acaf03eb09082e3ba0e71f7b27f093b10f3fff4149aebd0cea4dbd92b10c121,1acaf03eb09082e3ba0e71f7b27f093b10f3fff4149aebd0cea4dbd92b10c121,2,17299,1785834809.3202486,1785834862.214235,1785834862.214235,200,7690,659,4688,response,,,chatcmpl-a05b85bc8544f135,file_editor,52.89398646354675,,,False,,,False,True,False,1,False,,1,root,2,17299,1.0,1785834808.141,0.0,0,0,257,0.0,16819851,0.0,787731,0.0,,,13728192,0.0,,,,,,,138628038656,0.0,561155932160,0.0,,,3.169742182433604,0.0,,15.078380541592807,0.0,,vllm,440,26,6,75460,25305,120145,30422,0,43843,0,25305,0,0,0.5627631591632962,0.05106871481984854,0.24498253501951694,599,0,414,0,1,0,0,0,0,414,131850,0,-4.328372325671296,0,0,80683,13020,0,435,0,408,0.0021224172831115773,43,14733,14733,12630,14733,-0.3605937921727218,0.14136302294195957,-3.343117408906892,0.14136302294195957,1,133,46,2288,0,0,0,0,0,,-0.0003396325916779075,60,1.893449829389175e-09,0.0,0,41,79,9,440,,,,361,24,,"{""file_editor"": {""ewma_gap_ms"": 98.3, ""n"": 714}, ""task_tracker"": {""ewma_gap_ms"": 12.4, ""n"": 1}, ""terminal"": {""ewma_gap_ms"": 929.7, ""n"": 433}, ""think"": {""ewma_gap_ms"": 242.6, ""n"": 151}}"
8931f973-884c-4d30-92d2-347130690a25,2gaphint_c44,mwaskom__seaborn-3010,mwaskom__seaborn-3010,9d97fc0c697ec3aee5a3894be341bce114e3671ff7c93d493d26a2c1fbf7e726,agentic,header,11,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,9d97fc0c697ec3aee5a3894be341bce114e3671ff7c93d493d26a2c1fbf7e726,9d97fc0c697ec3aee5a3894be341bce114e3671ff7c93d493d26a2c1fbf7e726,2,19531,1785834809.4312427,1785834865.982362,1785834865.982362,200,8459,729,4704,response,,,chatcmpl-aade653ab05728cc,file_editor,56.551119327545166,,,False,,,False,True,False,1,False,,1,root,2,19531,1.0,1785834808.141,0.0,0,0,257,0.0,16819851,0.0,787731,0.0,,,13728192,0.0,,,,,,,138628038656,0.0,561155932160,0.0,,,3.169742182433604,0.0,,15.078380541592807,0.0,,vllm,440,26,6,75460,25305,120145,30422,0,43843,0,25305,0,0,0.5627631591632962,0.05106871481984854,0.24498253501951694,599,0,414,0,1,0,0,0,0,414,131850,0,-4.328372325671296,0,0,80683,13020,0,435,0,408,0.0021224172831115773,43,14733,14733,12630,14733,-0.3605937921727218,0.14136302294195957,-3.343117408906892,0.14136302294195957,1,133,46,2288,0,0,0,0,0,,-0.0003396325916779075,60,1.893449829389175e-09,0.0,0,41,79,9,440,,,,361,24,,"{""file_editor"": {""ewma_gap_ms"": 98.3, ""n"": 714}, ""task_tracker"": {""ewma_gap_ms"": 12.4, ""n"": 1}, ""terminal"": {""ewma_gap_ms"": 929.7, ""n"": 433}, ""think"": {""ewma_gap_ms"": 242.6, ""n"": 151}}"
a529a1bd-0993-4667-b6d1-a10d457e9203,2gaphint_c44,psf__requests-2148,psf__requests-2148,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,agentic,header,3,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,2,17762,1785834809.6445577,1785834890.5375075,1785834890.5375075,200,7935,1124,4704,response,,,chatcmpl-afdf4b7da2b24e0e,,80.89294981956482,,,False,,,False,True,False,1,False,,1,root,2,17762,1.0,1785834808.141,0.0,0,0,257,0.0,16819851,0.0,787731,0.0,,,13728192,0.0,,,,,,,138628038656,0.0,561155932160,0.0,,,3.169742182433604,0.0,,15.078380541592807,0.0,,vllm,440,26,6,75460,25305,120145,30422,0,43843,0,25305,0,0,0.5627631591632962,0.05106871481984854,0.24498253501951694,599,0,414,0,1,0,0,0,0,414,131850,0,-4.328372325671296,0,0,80683,13020,0,435,0,408,0.0021224172831115773,43,14733,14733,12630,14733,-0.3605937921727218,0.14136302294195957,-3.343117408906892,0.14136302294195957,1,133,46,2288,0,0,0,0,0,,-0.0003396325916779075,60,1.893449829389175e-09,0.0,0,41,79,9,440,,,,361,24,,"{""file_editor"": {""ewma_gap_ms"": 98.3, ""n"": 714}, ""task_tracker"": {""ewma_gap_ms"": 12.4, ""n"": 1}, ""terminal"": {""ewma_gap_ms"": 929.7, ""n"": 433}, ""think"": {""ewma_gap_ms"": 242.6, ""n"": 151}}"
619d2259-977d-46e9-a27e-f42c496516d9,2gaphint_c44,pydata__xarray-4248,pydata__xarray-4248,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,agentic,header,55,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,2,16323,1785834809.734699,1785834859.7681296,1785834859.7681296,200,7432,611,4704,response,,,chatcmpl-a31b58156992111c,think,50.03343057632446,,,False,,,False,True,False,1,False,,1,root,2,16323,1.0,1785834808.141,0.0,0,0,257,0.0,16819851,0.0,787731,0.0,,,13728192,0.0,,,,,,,138628038656,0.0,561155932160,0.0,,,3.169742182433604,0.0,,15.078380541592807,0.0,,vllm,440,26,6,75460,25305,120145,30422,0,43843,0,25305,0,0,0.5627631591632962,0.05106871481984854,0.24498253501951694,599,0,414,0,1,0,0,0,0,414,131850,0,-4.328372325671296,0,0,80683,13020,0,435,0,408,0.0021224172831115773,43,14733,14733,12630,14733,-0.3605937921727218,0.14136302294195957,-3.343117408906892,0.14136302294195957,1,133,46,2288,0,0,0,0,0,,-0.0003396325916779075,60,1.893449829389175e-09,0.0,0,41,79,9,440,,,,361,24,,"{""file_editor"": {""ewma_gap_ms"": 98.3, ""n"": 714}, ""task_tracker"": {""ewma_gap_ms"": 12.4, ""n"": 1}, ""terminal"": {""ewma_gap_ms"": 929.7, ""n"": 433}, ""think"": {""ewma_gap_ms"": 242.6, ""n"": 151}}"
6b0ba82c-c757-4f71-820f-3d817681535e,2gaphint_c44,scikit-learn__scikit-learn-10508,scikit-learn__scikit-learn-10508,fd1cbaade3f7b8e2cabad3f62d25114c8e9e6529282cffd966128391a78edd8b,agentic,header,22,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,fd1cbaade3f7b8e2cabad3f62d25114c8e9e6529282cffd966128391a78edd8b,fd1cbaade3f7b8e2cabad3f62d25114c8e9e6529282cffd966128391a78edd8b,2,17156,1785834809.831733,1785834936.3034434,1785834936.3034434,200,7623,1769,4688,response,,,chatcmpl-a25fb5795ea39312,think,126.4717104434967,,,False,,,False,True,False,1,False,,1,root,2,17156,1.0,1785834808.141,0.0,0,0,257,0.0,16819851,0.0,787731,0.0,,,13728192,0.0,,,,,,,138628038656,0.0,561155932160,0.0,,,3.169742182433604,0.0,,15.078380541592807,0.0,,vllm,440,26,6,75460,25305,120145,30422,0,43843,0,25305,0,0,0.5627631591632962,0.05106871481984854,0.24498253501951694,599,0,414,0,1,0,0,0,0,414,131850,0,-4.328372325671296,0,0,80683,13020,0,435,0,408,0.0021224172831115773,43,14733,14733,12630,14733,-0.3605937921727218,0.14136302294195957,-3.343117408906892,0.14136302294195957,1,133,46,2288,0,0,0,0,0,,-0.0003396325916779075,60,1.893449829389175e-09,0.0,0,41,79,9,440,,,,361,24,,"{""file_editor"": {""ewma_gap_ms"": 98.3, ""n"": 714}, ""task_tracker"": {""ewma_gap_ms"": 12.4, ""n"": 1}, ""terminal"": {""ewma_gap_ms"": 929.7, ""n"": 433}, ""think"": {""ewma_gap_ms"": 242.6, ""n"": 151}}"
