request_id,run_id,task_id,session_id,sequence_id,session_type,session_id_source,turn_number,turn_number_source,model,stream,path,prefix_hash,full_hash,sequence_root,num_messages,prompt_chars,plas_key,plas_service_cum,plas_priority,ts_request_in,ts_first_byte,ts_last_byte,status_code,prompt_tokens,completion_tokens,cached_tokens,usage_source,stream_chunks,error,response_id,tool_called,e2e_s,ttft_s,itl_s,streamed,gap_s,context_growth_tokens,is_resumption,prefix_seen_before,exact_resend,branch_factor,is_condensation,context_shrink_tokens,fanout,sequence_role,shared_prefix_msgs,shared_prefix_chars,shared_prefix_frac,ts,kv_cache_utilization,queue_depth,running_requests,eviction_events,eviction_events_window,prompt_tokens_total,prompt_tokens_total_delta,generation_tokens_total,generation_tokens_total_delta,prefix_cache_hit_rate,prefix_cache_hit_rate_reported,cached_tokens_total,cached_tokens_total_delta,prefill_recompute_tokens_mean,ttft_server_s_mean,queue_time_s_mean,prefill_time_s_mean,decode_time_s_mean,external_prefix_cache_hit_rate,offload_load_bytes,offload_load_bytes_delta,offload_store_bytes,offload_store_bytes_delta,offload_alloc_failures,offload_alloc_failures_delta,offload_load_time_s,offload_load_time_s_delta,offload_load_ms_per_byte,offload_store_time_s,offload_store_time_s_delta,offload_store_ms_per_byte,engine,hint_hints_received,hint_hints_unknown_req,hint_hints_no_blocks,hint_blocks_willneed,hint_blocks_dontneed,hint_blocks_pageout,hint_blocks_expired,hint_blocks_noop,hint_blocks_resumed,hint_blocks_dead_resurrected,hint_blocks_stolen_dead,hint_blocks_stolen_later,hint_blocks_stolen_soon,hint_apply_seconds,hint_reap_seconds,hint_record_seconds,hint_record_calls,hint_hint_queue_reached,hint_head_resident_probes,hint_head_absent,hint_head_refcnt_zero,hint_dead_included_root,hint_head_protected,hint_resurrect_head,hint_resurrect_tail,hint_shared_run_samples,hint_shared_run_sum,hint_shared_run_min,hint_shared_run_mean,hint_distinct_roots,hint_hash_chain_entries,hint_blocks_from_normal,hint_alloc_normal_after_dead,hint_hinted_inside_shared_run,hint_hint_lag_steps_sum,hint_hint_lag_max,hint_hint_lag_samples,hint_hint_lag_steps_mean,hint_prologue_probe_samples,hint_prologue_run_sum,hint_prologue_resident_sum,hint_prologue_referenced_sum,hint_prologue_first_hole_sum,hint_prologue_run_mean,hint_prologue_resident_mean,hint_prologue_referenced_mean,hint_prologue_first_hole_mean,hint_remote_kv_waiters_sum,hint_inflight_reserved_sum,hint_census_samples,hint_first_miss_probes,hint_first_miss_was_hinted,hint_first_miss_same_seq,hint_first_miss_other_seq,hint_first_miss_unknown_seq,hint_first_miss_hint_age_sum,hint_first_miss_hint_age_mean,hint_record_ms_mean,hint_transfer_samples,hint_transfer_ewma_ms_per_byte,hint_transfer_rtt_static_ms,hint_transfer_rtt_adaptive,proxy_hint_tracked_sequences,proxy_hint_done_hints_sent,proxy_hint_done_no_known_requests,proxy_hint_hint_post_ok,proxy_hint_hint_post_failed,proxy_hint_hint_post_errors,proxy_hint_hint_post_404,proxy_hint_gap_hints_sent,proxy_hint_gap_hint_skipped_cold,proxy_hint_gap_discarded_stale,proxy_hint_tools_learned
da28e708-cec8-4715-8589-907decedfa32,vn_c56,psf__requests-3362,psf__requests-3362,18beb554794ec1641f45dd708654b6eaab4a71890453e81d5c94fdd2afb3cb92,agentic,header,24,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,18beb554794ec1641f45dd708654b6eaab4a71890453e81d5c94fdd2afb3cb92,18beb554794ec1641f45dd708654b6eaab4a71890453e81d5c94fdd2afb3cb92,2,15940,psf__requests-3362,29324,,1786021491.4387603,1786021658.224813,1786021658.224813,200,7294,1303,0,response,,,chatcmpl-abcffd480760b48f,,166.78605270385742,,,False,,,False,True,False,1,False,,1,root,2,15940,1.0,1786021486.439,0.0,0,0,44,0.0,9112189,0.0,751341,0.0,,,5361344,0.0,,,,,,,,,,,,,,,,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.07689991407096386,162,0,0,0,0,0,0,0,0,0,0,0,,0,23801,51762,8297,0,0,0,0,,14,4115,4115,4115,4115,-0.18381956873031413,-0.17408906882593556,0.02854859168388657,-0.17408906882593556,0,0,16,2237,0,0,0,0,0,,0.04109759189320006,0,0.0,0.0,0,62,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 30.5, ""n"": 2613}, ""terminal"": {""ewma_gap_ms"": 5389.7, ""n"": 1374}, ""think"": {""ewma_gap_ms"": 22.1, ""n"": 737}}"
57e37b50-bc85-4bde-9842-38f2f154c947,vn_c56,pallets__flask-5063,pallets__flask-5063,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,agentic,header,120,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,2,17525,pallets__flask-5063,130481,,1786021491.5217836,1786021660.8567157,1786021660.8567157,200,7518,1309,4688,response,,,chatcmpl-9352c09445368b38,think,169.33493208885193,,,False,,,False,True,False,1,False,,1,root,2,17525,1.0,1786021491.439,0.0,0,0,44,0.0,9112189,0.0,751341,0.0,,,5361344,0.0,,,,,,,,,,,,,,,,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.07689991407096386,162,0,0,0,0,0,0,0,0,0,0,0,,0,23801,51762,8297,0,0,0,0,,14,4115,4115,4115,4115,-0.18381956873031413,-0.17408906882593556,0.02854859168388657,-0.17408906882593556,0,0,16,2237,0,0,0,0,0,,0.04109759189320006,0,0.0,0.0,0,62,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 30.5, ""n"": 2613}, ""terminal"": {""ewma_gap_ms"": 5389.7, ""n"": 1374}, ""think"": {""ewma_gap_ms"": 22.1, ""n"": 737}}"
8db9c5d1-5f0c-41ca-9746-848894075458,vn_c56,psf__requests-1963,psf__requests-1963,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,agentic,header,84,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,2,16095,psf__requests-1963,92277,,1786021491.612667,1786021581.5648322,1786021581.5648322,200,7348,687,4704,response,,,chatcmpl-a17cd5b4087f86fe,think,89.95216512680054,,,False,,,False,True,False,1,False,,1,root,2,16095,1.0,1786021491.439,0.0,0,0,44,0.0,9112189,0.0,751341,0.0,,,5361344,0.0,,,,,,,,,,,,,,,,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.07689991407096386,162,0,0,0,0,0,0,0,0,0,0,0,,0,23801,51762,8297,0,0,0,0,,14,4115,4115,4115,4115,-0.18381956873031413,-0.17408906882593556,0.02854859168388657,-0.17408906882593556,0,0,16,2237,0,0,0,0,0,,0.04109759189320006,0,0.0,0.0,0,62,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 30.5, ""n"": 2613}, ""terminal"": {""ewma_gap_ms"": 5389.7, ""n"": 1374}, ""think"": {""ewma_gap_ms"": 22.1, ""n"": 737}}"
adfb8bf8-15ae-4274-a4ec-81a43a40be30,vn_c56,psf__requests-2674,psf__requests-2674,3a19a901ba0ea82d8cff0abca9bb3b279b212ad321c940fafad0359794252a13,agentic,header,22,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,3a19a901ba0ea82d8cff0abca9bb3b279b212ad321c940fafad0359794252a13,3a19a901ba0ea82d8cff0abca9bb3b279b212ad321c940fafad0359794252a13,2,15917,psf__requests-2674,21778,,1786021491.8151586,1786021598.978151,1786021598.978151,200,7278,809,4704,response,,,chatcmpl-94b477e05743cb3e,,107.16299247741699,,,False,,,False,True,False,1,False,,1,root,2,15917,1.0,1786021491.439,0.0,0,0,44,0.0,9112189,0.0,751341,0.0,,,5361344,0.0,,,,,,,,,,,,,,,,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.07689991407096386,162,0,0,0,0,0,0,0,0,0,0,0,,0,23801,51762,8297,0,0,0,0,,14,4115,4115,4115,4115,-0.18381956873031413,-0.17408906882593556,0.02854859168388657,-0.17408906882593556,0,0,16,2237,0,0,0,0,0,,0.04109759189320006,0,0.0,0.0,0,62,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 30.5, ""n"": 2613}, ""terminal"": {""ewma_gap_ms"": 5389.7, ""n"": 1374}, ""think"": {""ewma_gap_ms"": 22.1, ""n"": 737}}"
a8a2a5bd-ad0d-4e21-a74d-8e2f5ec62881,vn_c56,pallets__flask-4992,pallets__flask-4992,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,agentic,header,156,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,2,16595,pallets__flask-4992,77544,,1786021491.9426026,1786021569.539783,1786021569.539783,200,7445,582,4704,response,,,chatcmpl-bd0276adeb5d45d1,file_editor,77.59718036651611,,,False,,,False,True,False,1,False,,1,root,2,16595,1.0,1786021491.439,0.0,0,0,44,0.0,9112189,0.0,751341,0.0,,,5361344,0.0,,,,,,,,,,,,,,,,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.07689991407096386,162,0,0,0,0,0,0,0,0,0,0,0,,0,23801,51762,8297,0,0,0,0,,14,4115,4115,4115,4115,-0.18381956873031413,-0.17408906882593556,0.02854859168388657,-0.17408906882593556,0,0,16,2237,0,0,0,0,0,,0.04109759189320006,0,0.0,0.0,0,62,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 30.5, ""n"": 2613}, ""terminal"": {""ewma_gap_ms"": 5389.7, ""n"": 1374}, ""think"": {""ewma_gap_ms"": 22.1, ""n"": 737}}"
e6281a11-be1d-4eca-9137-e91bdf4f7ab3,vn_c56,psf__requests-2148,psf__requests-2148,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,agentic,header,42,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,2,17762,psf__requests-2148,33867,,1786021492.0211961,1786021685.7044978,1786021685.7044978,200,7935,1477,4704,response,,,chatcmpl-90c6fd5c0127ba0b,,193.6833016872406,,,False,,,False,True,False,1,False,,1,root,2,17762,1.0,1786021491.439,0.0,0,0,44,0.0,9112189,0.0,751341,0.0,,,5361344,0.0,,,,,,,,,,,,,,,,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.07689991407096386,162,0,0,0,0,0,0,0,0,0,0,0,,0,23801,51762,8297,0,0,0,0,,14,4115,4115,4115,4115,-0.18381956873031413,-0.17408906882593556,0.02854859168388657,-0.17408906882593556,0,0,16,2237,0,0,0,0,0,,0.04109759189320006,0,0.0,0.0,0,62,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 30.5, ""n"": 2613}, ""terminal"": {""ewma_gap_ms"": 5389.7, ""n"": 1374}, ""think"": {""ewma_gap_ms"": 22.1, ""n"": 737}}"
0f1bb8bd-310b-4634-8a56-2ba44c01ab2d,vn_c56,psf__requests-2317,psf__requests-2317,3846717111b46438dc2440889a3de3f17a616e96091939b11e7160cff1b5b1f8,agentic,header,44,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,3846717111b46438dc2440889a3de3f17a616e96091939b11e7160cff1b5b1f8,3846717111b46438dc2440889a3de3f17a616e96091939b11e7160cff1b5b1f8,2,16261,psf__requests-2317,42952,,1786021492.0269945,1786021666.628721,1786021666.628721,200,7384,1342,4704,response,,,chatcmpl-aa567f1fcc6586f5,,174.60172653198242,,,False,,,False,True,False,1,False,,1,root,2,16261,1.0,1786021491.439,0.0,0,0,44,0.0,9112189,0.0,751341,0.0,,,5361344,0.0,,,,,,,,,,,,,,,,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.07689991407096386,162,0,0,0,0,0,0,0,0,0,0,0,,0,23801,51762,8297,0,0,0,0,,14,4115,4115,4115,4115,-0.18381956873031413,-0.17408906882593556,0.02854859168388657,-0.17408906882593556,0,0,16,2237,0,0,0,0,0,,0.04109759189320006,0,0.0,0.0,0,62,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 30.5, ""n"": 2613}, ""terminal"": {""ewma_gap_ms"": 5389.7, ""n"": 1374}, ""think"": {""ewma_gap_ms"": 22.1, ""n"": 737}}"
3cb94f6f-8bbc-42b1-b42e-12f4924e6d5e,vn_c56,pallets__flask-4045,pallets__flask-4045,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,agentic,header,202,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,2,15630,pallets__flask-4045,79468,,1786021492.1150522,1786021633.736147,1786021633.736147,200,7218,1107,4704,response,,,chatcmpl-83a45fc708860f16,file_editor,141.62109470367432,,,False,,,False,True,False,1,False,,1,root,2,15630,1.0,1786021491.439,0.0,0,0,44,0.0,9112189,0.0,751341,0.0,,,5361344,0.0,,,,,,,,,,,,,,,,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.07689991407096386,162,0,0,0,0,0,0,0,0,0,0,0,,0,23801,51762,8297,0,0,0,0,,14,4115,4115,4115,4115,-0.18381956873031413,-0.17408906882593556,0.02854859168388657,-0.17408906882593556,0,0,16,2237,0,0,0,0,0,,0.04109759189320006,0,0.0,0.0,0,62,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 30.5, ""n"": 2613}, ""terminal"": {""ewma_gap_ms"": 5389.7, ""n"": 1374}, ""think"": {""ewma_gap_ms"": 22.1, ""n"": 737}}"
e61ab9ef-f443-4425-9540-72cf8ffdf535,vn_c56,pytest-dev__pytest-5221,pytest-dev__pytest-5221,87039de6a33f28b6db97bec0587e29e897737a7d7ad3f219f98ffbed373e0779,agentic,header,116,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,87039de6a33f28b6db97bec0587e29e897737a7d7ad3f219f98ffbed373e0779,87039de6a33f28b6db97bec0587e29e897737a7d7ad3f219f98ffbed373e0779,2,15639,pytest-dev__pytest-5221,85399,,1786021492.2231233,1786021549.9820108,1786021549.9820108,200,7219,368,4704,response,,,chatcmpl-8be6f7c3ebf67527,terminal,57.75888752937317,,,False,,,False,True,False,1,False,,1,root,2,15639,1.0,1786021491.439,0.0,0,0,44,0.0,9112189,0.0,751341,0.0,,,5361344,0.0,,,,,,,,,,,,,,,,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.07689991407096386,162,0,0,0,0,0,0,0,0,0,0,0,,0,23801,51762,8297,0,0,0,0,,14,4115,4115,4115,4115,-0.18381956873031413,-0.17408906882593556,0.02854859168388657,-0.17408906882593556,0,0,16,2237,0,0,0,0,0,,0.04109759189320006,0,0.0,0.0,0,62,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 30.5, ""n"": 2613}, ""terminal"": {""ewma_gap_ms"": 5389.7, ""n"": 1374}, ""think"": {""ewma_gap_ms"": 22.1, ""n"": 737}}"
d76c45fb-928c-46e0-8f25-c23429af6f83,vn_c56,mwaskom__seaborn-2848,mwaskom__seaborn-2848,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,agentic,header,100,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,2,16385,mwaskom__seaborn-2848,62745,,1786021492.247719,1786021631.2482638,1786021631.2482638,200,7415,1085,4688,response,,,chatcmpl-8a91afc66917d1a2,think,139.00054478645325,,,False,,,False,True,False,1,False,,1,root,2,16385,1.0,1786021491.439,0.0,0,0,44,0.0,9112189,0.0,751341,0.0,,,5361344,0.0,,,,,,,,,,,,,,,,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.07689991407096386,162,0,0,0,0,0,0,0,0,0,0,0,,0,23801,51762,8297,0,0,0,0,,14,4115,4115,4115,4115,-0.18381956873031413,-0.17408906882593556,0.02854859168388657,-0.17408906882593556,0,0,16,2237,0,0,0,0,0,,0.04109759189320006,0,0.0,0.0,0,62,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 30.5, ""n"": 2613}, ""terminal"": {""ewma_gap_ms"": 5389.7, ""n"": 1374}, ""think"": {""ewma_gap_ms"": 22.1, ""n"": 737}}"
