request_id,run_id,task_id,session_id,sequence_id,session_type,session_id_source,turn_number,turn_number_source,model,stream,path,prefix_hash,full_hash,sequence_root,num_messages,prompt_chars,ts_request_in,ts_first_byte,ts_last_byte,status_code,prompt_tokens,completion_tokens,cached_tokens,usage_source,stream_chunks,error,e2e_s,ttft_s,itl_s,streamed,gap_s,context_growth_tokens,is_resumption,prefix_seen_before,exact_resend,branch_factor,is_condensation,context_shrink_tokens,fanout,sequence_role,shared_prefix_msgs,shared_prefix_chars,shared_prefix_frac,ts,kv_cache_utilization,queue_depth,running_requests,eviction_events,eviction_events_window,prompt_tokens_total,prompt_tokens_total_delta,generation_tokens_total,generation_tokens_total_delta,prefix_cache_hit_rate,prefix_cache_hit_rate_reported,cached_tokens_total,cached_tokens_total_delta,prefill_recompute_tokens_mean,ttft_server_s_mean,queue_time_s_mean,prefill_time_s_mean,decode_time_s_mean,external_prefix_cache_hit_rate,offload_load_bytes,offload_load_bytes_delta,offload_store_bytes,offload_store_bytes_delta,offload_load_time_s_mean,offload_alloc_failures,offload_alloc_failures_delta,engine
97b79d1d-6f17-44c2-8ed9-4654dd1bba5d,van_c12,psf__requests-1963,psf__requests-1963,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,agentic,header,11,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,2,16095,1784705025.9844844,1784705062.6114345,1784705062.6114345,200,7344,993,,response,,,36.62695002555847,,,False,,,False,True,False,1,False,,1,root,2,16095,1.0,1784705025.984,0.0,0,0,0,0.0,2897827,0.0,114138,0.0,,,2728160,0.0,,,,,,,,,,,,,,vllm
a8d0a5c4-ab06-4614-9663-fb61fb8b94ba,van_c12,mwaskom__seaborn-2848,mwaskom__seaborn-2848,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,agentic,header,9,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,2,16385,1784705026.4368908,1784705049.3201838,1784705049.3201838,200,7411,597,,response,,,22.88329291343689,,,False,,,False,True,False,1,False,,1,root,2,16385,1.0,1784705025.984,0.0,0,0,0,0.0,2897827,0.0,114138,0.0,,,2728160,0.0,,,,,,,,,,,,,,vllm
6d87f6cc-8322-4bd8-8e6a-38c12852d634,van_c12,pallets__flask-4045,pallets__flask-4045,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,agentic,header,20,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,2,15630,1784705026.8414772,1784705048.2730148,1784705048.2730148,200,7214,564,,response,,,21.431537628173828,,,False,,,False,True,False,1,False,,1,root,2,15630,1.0,1784705025.984,0.0,0,0,0,0.0,2897827,0.0,114138,0.0,,,2728160,0.0,,,,,,,,,,,,,,vllm
76fe6a1e-9a76-40a2-8865-826caec8bf3e,van_c12,pydata__xarray-3364,pydata__xarray-3364,29d5f42fd33b69f58bb9aea9678906872040ebdbdc1e243084b009deabe1f343,agentic,header,3,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,29d5f42fd33b69f58bb9aea9678906872040ebdbdc1e243084b009deabe1f343,29d5f42fd33b69f58bb9aea9678906872040ebdbdc1e243084b009deabe1f343,2,16046,1784705027.6225574,1784705052.6551924,1784705052.6551924,200,7297,695,,response,,,25.032634973526,,,False,,,False,True,False,1,False,,1,root,2,16046,1.0,1784705025.984,0.0,0,0,0,0.0,2897827,0.0,114138,0.0,,,2728160,0.0,,,,,,,,,,,,,,vllm
abf67f2e-d0f9-41cd-80aa-0b0e50c3c17e,van_c12,pytest-dev__pytest-11143,pytest-dev__pytest-11143,5e2613091c57f1bc0159cdb9555411835177971d1fdb67e376ebc05524e06ac7,agentic,header,4,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,5e2613091c57f1bc0159cdb9555411835177971d1fdb67e376ebc05524e06ac7,5e2613091c57f1bc0159cdb9555411835177971d1fdb67e376ebc05524e06ac7,2,20774,1784705033.8958983,1784705089.9433272,1784705089.9433272,200,8996,1473,,response,,,56.04742884635925,,,False,,,False,True,False,1,False,,1,root,2,20774,1.0,1784705030.984,0.1001679966400671,0,4,0,0.0,2919796,21969.0,114165,27.0,0.7309505911296384,,2744864,16704.0,,1.5911311308542888,,,,,,,,,,,,vllm
78f54df8-0756-4111-b96a-82032466128d,van_c12,pallets__flask-4045,pallets__flask-4045,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,agentic,header,21,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,b716d82d0afd5a389758b8a83f19ffd85edc51f06a0b009c616eacd8e296eeef,1f0b34090353a90c1b80713f1b9b8153304faff9e76945de5bb67788f67f6ea2,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,4,18665,1784705048.3952935,1784705055.507079,1784705055.507079,200,7872,208,,response,,,7.111785411834717,,,False,0.12227869033813477,658.0,True,False,False,1,False,,1,root,2,15630,0.8373961960889366,1784705045.984,0.1430071398572028,0,5,0,0.0,2936089,0.0,116385,770.0,,,2758544,0.0,,,,,,,,,,,,,,vllm
bbbb6952-46fc-4404-9156-e703b83e1a4f,van_c12,mwaskom__seaborn-2848,mwaskom__seaborn-2848,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,agentic,header,10,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,67c545f7def4cb2f88fe45e006f3a9ba9320bb523fd521bff91d135120423294,02e4841679acbc76de5bd8a3658aaca9a3a74c239cb9ff5acb6661941ce7663b,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,4,19413,1784705049.39855,1784705066.6004884,1784705066.6004884,200,8026,474,,response,,,17.20193839073181,,,False,0.07836627960205078,615.0,True,False,False,1,False,,1,root,2,16385,0.8440220470818524,1784705045.984,0.1430071398572028,0,5,0,0.0,2936089,0.0,116385,770.0,,,2758544,0.0,,,,,,,,,,,,,,vllm
5a8612f4-cf00-49de-90b9-153a0c0885b6,van_c12,sphinx-doc__sphinx-10325,sphinx-doc__sphinx-10325,c16d6ce409a72044bce4a7a68bfbc9a10bf92422f0495fdac6a7a2cc6e977fa1,agentic,header,18,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,c16d6ce409a72044bce4a7a68bfbc9a10bf92422f0495fdac6a7a2cc6e977fa1,c16d6ce409a72044bce4a7a68bfbc9a10bf92422f0495fdac6a7a2cc6e977fa1,2,16554,1784705051.4908884,1784705090.9348738,1784705090.9348738,200,7380,953,,response,,,39.44398546218872,,,False,,,False,True,False,1,False,,1,root,2,16554,1.0,1784705050.984,0.1486770264594707,0,5,0,0.0,2951987,15898.0,117137,752.0,0.9923260787520443,,2774320,15776.0,2624.5,0.17662084102630615,4.4852495193481445e-06,1.9844001084566116,19.79354962706566,,,,,,,,,vllm
03d559a8-bae3-42a1-bfaf-8e924a49f675,van_c12,scikit-learn__scikit-learn-10297,scikit-learn__scikit-learn-10297,26a09d829191d3a793e40901c5eedde383a46c721150ed35ee6a716c74b904e8,agentic,header,1,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,26a09d829191d3a793e40901c5eedde383a46c721150ed35ee6a716c74b904e8,26a09d829191d3a793e40901c5eedde383a46c721150ed35ee6a716c74b904e8,2,16989,1784705051.9798453,1784705073.1630278,1784705073.1630278,200,7578,561,,response,,,21.18318247795105,,,False,,,False,True,False,1,False,,1,root,2,16989,1.0,1784705050.984,0.1486770264594707,0,5,0,0.0,2951987,15898.0,117137,752.0,0.9923260787520443,,2774320,15776.0,2624.5,0.17662084102630615,4.4852495193481445e-06,1.9844001084566116,19.79354962706566,,,,,,,,,vllm
9f48f0f0-2098-4dcf-a59f-8c99f21c4864,van_c12,pydata__xarray-3364,pydata__xarray-3364,29d5f42fd33b69f58bb9aea9678906872040ebdbdc1e243084b009deabe1f343,agentic,header,4,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,a249805973cccf91951b2f0ce9e010f4281222988a57d01397698692707e584f,36fd6de105d4b1acb77ac600f085c76c3e270c3172e6f1302e2bd0ccbb386943,29d5f42fd33b69f58bb9aea9678906872040ebdbdc1e243084b009deabe1f343,4,19431,1784705052.7342768,1784705077.261415,1784705077.261415,200,8010,644,,response,,,24.527138233184814,,,False,0.07908439636230469,713.0,True,False,False,1,False,,1,root,2,16046,0.8257938345942052,1784705050.984,0.1486770264594707,0,5,0,0.0,2951987,15898.0,117137,752.0,0.9923260787520443,,2774320,15776.0,2624.5,0.17662084102630615,4.4852495193481445e-06,1.9844001084566116,19.79354962706566,,,,,,,,,vllm
