request_id,run_id,task_id,session_id,sequence_id,session_type,session_id_source,turn_number,turn_number_source,model,stream,path,prefix_hash,full_hash,sequence_root,num_messages,prompt_chars,ts_request_in,ts_first_byte,ts_last_byte,status_code,prompt_tokens,completion_tokens,cached_tokens,usage_source,stream_chunks,error,response_id,tool_called,e2e_s,ttft_s,itl_s,streamed,gap_s,context_growth_tokens,is_resumption,prefix_seen_before,exact_resend,branch_factor,is_condensation,context_shrink_tokens,fanout,sequence_role,shared_prefix_msgs,shared_prefix_chars,shared_prefix_frac,ts,kv_cache_utilization,queue_depth,running_requests,eviction_events,eviction_events_window,prompt_tokens_total,prompt_tokens_total_delta,generation_tokens_total,generation_tokens_total_delta,prefix_cache_hit_rate,prefix_cache_hit_rate_reported,cached_tokens_total,cached_tokens_total_delta,prefill_recompute_tokens_mean,ttft_server_s_mean,queue_time_s_mean,prefill_time_s_mean,decode_time_s_mean,external_prefix_cache_hit_rate,offload_load_bytes,offload_load_bytes_delta,offload_store_bytes,offload_store_bytes_delta,offload_load_time_s_mean,offload_alloc_failures,offload_alloc_failures_delta,engine,hint_hints_received,hint_hints_unknown_req,hint_hints_no_blocks,hint_blocks_willneed,hint_blocks_dontneed,hint_blocks_pageout,hint_blocks_expired,hint_blocks_noop,hint_blocks_resumed,hint_blocks_dead_resurrected,hint_blocks_stolen_dead,hint_blocks_stolen_later,hint_blocks_stolen_soon,hint_apply_seconds,hint_reap_seconds,hint_record_seconds,hint_record_calls,hint_hint_queue_reached,hint_head_resident_probes,hint_head_absent,hint_head_refcnt_zero,hint_dead_included_root,hint_head_protected,hint_resurrect_head,hint_resurrect_tail,hint_shared_run_samples,hint_shared_run_sum,hint_shared_run_min,hint_shared_run_mean,hint_distinct_roots,hint_hash_chain_entries,hint_blocks_from_normal,hint_alloc_normal_after_dead,hint_hinted_inside_shared_run,hint_hint_lag_steps_sum,hint_hint_lag_max,hint_hint_lag_samples,hint_hint_lag_steps_mean,hint_prologue_probe_samples,hint_prologue_run_sum,hint_prologue_resident_sum,hint_prologue_referenced_sum,hint_prologue_first_hole_sum,hint_prologue_run_mean,hint_prologue_resident_mean,hint_prologue_referenced_mean,hint_prologue_first_hole_mean,hint_remote_kv_waiters_sum,hint_inflight_reserved_sum,hint_census_samples,hint_first_miss_probes,hint_first_miss_was_hinted,hint_first_miss_same_seq,hint_first_miss_other_seq,hint_first_miss_unknown_seq,hint_first_miss_hint_age_sum,hint_first_miss_hint_age_mean,hint_record_ms_mean,proxy_hint_tracked_sequences,proxy_hint_done_hints_sent,proxy_hint_done_no_known_requests,proxy_hint_hint_post_ok,proxy_hint_hint_post_failed,proxy_hint_hint_post_errors,proxy_hint_hint_post_404,proxy_hint_gap_hints_sent,proxy_hint_gap_hint_skipped_cold,proxy_hint_gap_discarded_stale,proxy_hint_tools_learned
a0183281-ca48-4702-8ad5-96363f12bfca,nokvo_nohint,pydata__xarray-3364,pydata__xarray-3364,29d5f42fd33b69f58bb9aea9678906872040ebdbdc1e243084b009deabe1f343,agentic,header,7,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,29d5f42fd33b69f58bb9aea9678906872040ebdbdc1e243084b009deabe1f343,29d5f42fd33b69f58bb9aea9678906872040ebdbdc1e243084b009deabe1f343,2,16046,1785754932.4049373,1785754958.8207712,1785754958.8207712,200,7301,345,4704,response,,,chatcmpl-827f1c833aae91e9,think,26.415833950042725,,,False,,,False,True,False,1,False,,1,root,2,16046,1.0,1785754927.405,0.0,0,0,3,0.0,4878859,0.0,288606,0.0,,,3628048,0.0,,,,,,,,,,,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.12728241365402937,354,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31753,97788,16234,0,0,0,0,0.0,33,17299,16995,13269,16995,-39.837376120811655,-40.54530438886263,21.632704105710218,-40.54530438886263,0,0,33,2073,0,0,0,0,0,,0.030958905894685806,66,0,0,0,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 24.8, ""n"": 368}, ""terminal"": {""ewma_gap_ms"": 972.8, ""n"": 155}, ""think"": {""ewma_gap_ms"": 78.3, ""n"": 68}}"
765ae7a8-29c2-49c4-a87c-5dae22e1360c,nokvo_nohint,astropy__astropy-14182,astropy__astropy-14182,1efce8181c2659eba7f6972f4c731cc6890c31114a81bffff3f35ff3927a0428,agentic,header,10,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,1efce8181c2659eba7f6972f4c731cc6890c31114a81bffff3f35ff3927a0428,1efce8181c2659eba7f6972f4c731cc6890c31114a81bffff3f35ff3927a0428,2,17387,1785754932.4062598,1785754977.0338871,1785754977.0338871,200,7701,732,7696,response,,,chatcmpl-8dcd7da4ee4eeef2,think,44.6276273727417,,,False,,,False,True,False,1,False,,1,root,2,17387,1.0,1785754932.405,0.0,0,0,3,0.0,4878859,0.0,288606,0.0,,,3628048,0.0,,,,,,,,,,,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.12728241365402937,354,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31753,97788,16234,0,0,0,0,0.0,33,17299,16995,13269,16995,-39.837376120811655,-40.54530438886263,21.632704105710218,-40.54530438886263,0,0,33,2073,0,0,0,0,0,,0.030958905894685806,66,0,0,0,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 24.8, ""n"": 368}, ""terminal"": {""ewma_gap_ms"": 972.8, ""n"": 155}, ""think"": {""ewma_gap_ms"": 78.3, ""n"": 68}}"
a1d7c5db-ccc0-495b-8f27-7bbb69515d22,nokvo_nohint,matplotlib__matplotlib-18869,matplotlib__matplotlib-18869,acab764a1ed6eaf6e72a7e619357fc03baa3bbc7f9849283b7ba04ef3d3fcb4c,agentic,header,6,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,acab764a1ed6eaf6e72a7e619357fc03baa3bbc7f9849283b7ba04ef3d3fcb4c,acab764a1ed6eaf6e72a7e619357fc03baa3bbc7f9849283b7ba04ef3d3fcb4c,2,17189,1785754932.6790216,1785754980.2291355,1785754980.2291355,200,7522,791,7520,response,,,chatcmpl-9a63c1c3cd1abbc2,file_editor,47.550113916397095,,,False,,,False,True,False,1,False,,1,root,2,17189,1.0,1785754932.405,0.0,0,0,3,0.0,4878859,0.0,288606,0.0,,,3628048,0.0,,,,,,,,,,,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.12728241365402937,354,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31753,97788,16234,0,0,0,0,0.0,33,17299,16995,13269,16995,-39.837376120811655,-40.54530438886263,21.632704105710218,-40.54530438886263,0,0,33,2073,0,0,0,0,0,,0.030958905894685806,66,0,0,0,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 24.8, ""n"": 368}, ""terminal"": {""ewma_gap_ms"": 972.8, ""n"": 155}, ""think"": {""ewma_gap_ms"": 78.3, ""n"": 68}}"
1a3374ff-ba23-4c91-92a4-7760b8dd8322,nokvo_nohint,pytest-dev__pytest-5103,pytest-dev__pytest-5103,9f024f95913b81b2730eb60f237866189ea7cb0ea9ae545e220eee4ce9cb36f6,agentic,header,10,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,9f024f95913b81b2730eb60f237866189ea7cb0ea9ae545e220eee4ce9cb36f6,9f024f95913b81b2730eb60f237866189ea7cb0ea9ae545e220eee4ce9cb36f6,2,17724,1785754932.70793,1785754978.738228,1785754978.738228,200,7743,758,7728,response,,,chatcmpl-a13667a91a146414,think,46.03029799461365,,,False,,,False,True,False,1,False,,1,root,2,17724,1.0,1785754932.405,0.0,0,0,3,0.0,4878859,0.0,288606,0.0,,,3628048,0.0,,,,,,,,,,,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.12728241365402937,354,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31753,97788,16234,0,0,0,0,0.0,33,17299,16995,13269,16995,-39.837376120811655,-40.54530438886263,21.632704105710218,-40.54530438886263,0,0,33,2073,0,0,0,0,0,,0.030958905894685806,66,0,0,0,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 24.8, ""n"": 368}, ""terminal"": {""ewma_gap_ms"": 972.8, ""n"": 155}, ""think"": {""ewma_gap_ms"": 78.3, ""n"": 68}}"
023f3152-7af3-488c-9a76-d11f4fea1f41,nokvo_nohint,pallets__flask-5063,pallets__flask-5063,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,agentic,header,9,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,2,17525,1785754932.7093103,1785754973.4460588,1785754973.4460588,200,7518,659,7504,response,,,chatcmpl-9d72850b5ccdc87b,think,40.736748456954956,,,False,,,False,True,False,1,False,,1,root,2,17525,1.0,1785754932.405,0.0,0,0,3,0.0,4878859,0.0,288606,0.0,,,3628048,0.0,,,,,,,,,,,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.12728241365402937,354,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31753,97788,16234,0,0,0,0,0.0,33,17299,16995,13269,16995,-39.837376120811655,-40.54530438886263,21.632704105710218,-40.54530438886263,0,0,33,2073,0,0,0,0,0,,0.030958905894685806,66,0,0,0,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 24.8, ""n"": 368}, ""terminal"": {""ewma_gap_ms"": 972.8, ""n"": 155}, ""think"": {""ewma_gap_ms"": 78.3, ""n"": 68}}"
8cbfd5f5-1e19-4088-a1d4-ef7f3c4f7a02,nokvo_nohint,pylint-dev__pylint-6506,pylint-dev__pylint-6506,58a0a8f1b104c8c2a1aada2f047a9f30202e24c4fa02d8030d2c604130bc47e8,agentic,header,6,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,58a0a8f1b104c8c2a1aada2f047a9f30202e24c4fa02d8030d2c604130bc47e8,58a0a8f1b104c8c2a1aada2f047a9f30202e24c4fa02d8030d2c604130bc47e8,2,17191,1785754932.7689428,1785754969.3958876,1785754969.3958876,200,7682,580,7680,response,,,chatcmpl-b1858a481ce677b0,file_editor,36.62694478034973,,,False,,,False,True,False,1,False,,1,root,2,17191,1.0,1785754932.405,0.0,0,0,3,0.0,4878859,0.0,288606,0.0,,,3628048,0.0,,,,,,,,,,,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.12728241365402937,354,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31753,97788,16234,0,0,0,0,0.0,33,17299,16995,13269,16995,-39.837376120811655,-40.54530438886263,21.632704105710218,-40.54530438886263,0,0,33,2073,0,0,0,0,0,,0.030958905894685806,66,0,0,0,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 24.8, ""n"": 368}, ""terminal"": {""ewma_gap_ms"": 972.8, ""n"": 155}, ""think"": {""ewma_gap_ms"": 78.3, ""n"": 68}}"
fff8bddd-5d15-4902-94be-6d5d10832227,nokvo_nohint,matplotlib__matplotlib-23299,matplotlib__matplotlib-23299,e7fb61ec58951a10d849993bdcfdf26c1c9b41cd293ac0284661579ff1443a70,agentic,header,10,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,e7fb61ec58951a10d849993bdcfdf26c1c9b41cd293ac0284661579ff1443a70,e7fb61ec58951a10d849993bdcfdf26c1c9b41cd293ac0284661579ff1443a70,2,17320,1785754932.772281,1785755553.9727712,1785755553.9727712,200,7669,6489,7664,response,,,chatcmpl-86e28d5d2142ff62,file_editor,621.2004902362823,,,False,,,False,True,False,1,False,,1,root,2,17320,1.0,1785754932.405,0.0,0,0,3,0.0,4878859,0.0,288606,0.0,,,3628048,0.0,,,,,,,,,,,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.12728241365402937,354,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31753,97788,16234,0,0,0,0,0.0,33,17299,16995,13269,16995,-39.837376120811655,-40.54530438886263,21.632704105710218,-40.54530438886263,0,0,33,2073,0,0,0,0,0,,0.030958905894685806,66,0,0,0,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 24.8, ""n"": 368}, ""terminal"": {""ewma_gap_ms"": 972.8, ""n"": 155}, ""think"": {""ewma_gap_ms"": 78.3, ""n"": 68}}"
b88ecec0-fbd8-4b16-8c97-72f5a0104aeb,nokvo_nohint,pallets__flask-4992,pallets__flask-4992,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,agentic,header,11,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,2,16595,1785754932.833491,1785754960.858981,1785754960.858981,200,7445,389,7440,response,,,chatcmpl-a6ef52d9e7fa71e1,file_editor,28.025489807128906,,,False,,,False,True,False,1,False,,1,root,2,16595,1.0,1785754932.405,0.0,0,0,3,0.0,4878859,0.0,288606,0.0,,,3628048,0.0,,,,,,,,,,,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.12728241365402937,354,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31753,97788,16234,0,0,0,0,0.0,33,17299,16995,13269,16995,-39.837376120811655,-40.54530438886263,21.632704105710218,-40.54530438886263,0,0,33,2073,0,0,0,0,0,,0.030958905894685806,66,0,0,0,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 24.8, ""n"": 368}, ""terminal"": {""ewma_gap_ms"": 972.8, ""n"": 155}, ""think"": {""ewma_gap_ms"": 78.3, ""n"": 68}}"
9b221d7e-7b40-4c67-8af6-965468d53b1c,nokvo_nohint,django__django-11019,django__django-11019,76b99724cdbddc222ef4e1615df1d983c303134cb568d10563c7143af80a26a2,agentic,header,7,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,76b99724cdbddc222ef4e1615df1d983c303134cb568d10563c7143af80a26a2,76b99724cdbddc222ef4e1615df1d983c303134cb568d10563c7143af80a26a2,2,17240,1785754932.8417997,1785755014.577521,1785755014.577521,200,7562,1395,7552,response,,,chatcmpl-a64ba0e01490e1e6,think,81.73572134971619,,,False,,,False,True,False,1,False,,1,root,2,17240,1.0,1785754932.405,0.0,0,0,3,0.0,4878859,0.0,288606,0.0,,,3628048,0.0,,,,,,,,,,,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.12728241365402937,354,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31753,97788,16234,0,0,0,0,0.0,33,17299,16995,13269,16995,-39.837376120811655,-40.54530438886263,21.632704105710218,-40.54530438886263,0,0,33,2073,0,0,0,0,0,,0.030958905894685806,66,0,0,0,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 24.8, ""n"": 368}, ""terminal"": {""ewma_gap_ms"": 972.8, ""n"": 155}, ""think"": {""ewma_gap_ms"": 78.3, ""n"": 68}}"
6998cd54-412f-4272-b5dd-8c7bd528c16a,nokvo_nohint,astropy__astropy-14365,astropy__astropy-14365,9f8a0de124a202e342ec6c909134912a8a18df1147a3f401a33307e56bc0fce0,agentic,header,12,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,9f8a0de124a202e342ec6c909134912a8a18df1147a3f401a33307e56bc0fce0,9f8a0de124a202e342ec6c909134912a8a18df1147a3f401a33307e56bc0fce0,2,16831,1785754932.845113,1785754991.9838126,1785754991.9838126,200,7638,1018,7632,response,,,chatcmpl-b4954ff81d9f56a9,file_editor,59.138699531555176,,,False,,,False,True,False,1,False,,1,root,2,16831,1.0,1785754932.405,0.0,0,0,3,0.0,4878859,0.0,288606,0.0,,,3628048,0.0,,,,,,,,,,,,,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.12728241365402937,354,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31753,97788,16234,0,0,0,0,0.0,33,17299,16995,13269,16995,-39.837376120811655,-40.54530438886263,21.632704105710218,-40.54530438886263,0,0,33,2073,0,0,0,0,0,,0.030958905894685806,66,0,0,0,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 24.8, ""n"": 368}, ""terminal"": {""ewma_gap_ms"": 972.8, ""n"": 155}, ""think"": {""ewma_gap_ms"": 78.3, ""n"": 68}}"
