request_id,run_id,task_id,session_id,sequence_id,session_type,session_id_source,turn_number,turn_number_source,model,stream,path,prefix_hash,full_hash,sequence_root,num_messages,prompt_chars,ts_request_in,ts_first_byte,ts_last_byte,status_code,prompt_tokens,completion_tokens,cached_tokens,usage_source,stream_chunks,error,response_id,tool_called,e2e_s,ttft_s,itl_s,streamed,gap_s,context_growth_tokens,is_resumption,prefix_seen_before,exact_resend,branch_factor,is_condensation,context_shrink_tokens,fanout,sequence_role,shared_prefix_msgs,shared_prefix_chars,shared_prefix_frac,ts,kv_cache_utilization,queue_depth,running_requests,eviction_events,eviction_events_window,prompt_tokens_total,prompt_tokens_total_delta,generation_tokens_total,generation_tokens_total_delta,prefix_cache_hit_rate,prefix_cache_hit_rate_reported,cached_tokens_total,cached_tokens_total_delta,prefill_recompute_tokens_mean,ttft_server_s_mean,queue_time_s_mean,prefill_time_s_mean,decode_time_s_mean,external_prefix_cache_hit_rate,offload_load_bytes,offload_load_bytes_delta,offload_store_bytes,offload_store_bytes_delta,offload_load_time_s_mean,offload_alloc_failures,offload_alloc_failures_delta,engine
214bea80-f8f7-4891-a612-23b7c5634866,dontneed_c28,psf__requests-2148,psf__requests-2148,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,2,17762,1785318306.0350742,1785318455.2474215,1785318455.2474215,200,7935.0,1387.0,,response,,,chatcmpl-971c8f217d9297a2,,149.21234726905823,,,False,,,False,True,False,1,False,,1,root,2,17762,1.0,1785318306.035,0.0,0,0,64,0.0,9941938,0.0,297053,0.0,,,9102912,0.0,,,,,,,155201830912,0.0,141574537216,0.0,,,,vllm
a9cb6d09-0819-428a-adec-52cadeea0974,dontneed_c28,pallets__flask-4992,pallets__flask-4992,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,agentic,header,10,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,2,16595,1785318306.13107,1785318387.484322,1785318387.484322,200,7445.0,678.0,,response,,,chatcmpl-93d2ba08bec249c5,file_editor,81.35325217247009,,,False,,,False,True,False,1,False,,1,root,2,16595,1.0,1785318306.035,0.0,0,0,64,0.0,9941938,0.0,297053,0.0,,,9102912,0.0,,,,,,,155201830912,0.0,141574537216,0.0,,,,vllm
d3d639a1-ba58-4869-90b9-13f6cbb3c089,dontneed_c28,mwaskom__seaborn-2848,mwaskom__seaborn-2848,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,agentic,header,4,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,2,16385,1785318306.141417,1785318408.525845,1785318408.525845,200,7415.0,877.0,,response,,,chatcmpl-88abbce237ed0511,think,102.38442802429199,,,False,,,False,True,False,1,False,,1,root,2,16385,1.0,1785318306.035,0.0,0,0,64,0.0,9941938,0.0,297053,0.0,,,9102912,0.0,,,,,,,155201830912,0.0,141574537216,0.0,,,,vllm
89c62530-44bc-49f4-9f64-8507471dc206,dontneed_c28,psf__requests-1963,psf__requests-1963,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,agentic,header,9,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,2,16095,1785318306.1700158,1785318390.9338644,1785318390.9338644,200,7348.0,726.0,,response,,,chatcmpl-ad2050434222a712,file_editor,84.76384854316711,,,False,,,False,True,False,1,False,,1,root,2,16095,1.0,1785318306.035,0.0,0,0,64,0.0,9941938,0.0,297053,0.0,,,9102912,0.0,,,,,,,155201830912,0.0,141574537216,0.0,,,,vllm
bf4872bf-b874-439d-a219-dd14eb528e94,dontneed_c28,pallets__flask-4045,pallets__flask-4045,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,agentic,header,24,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,2,15630,1785318306.2277257,1785318385.4377403,1785318385.4377403,200,7218.0,645.0,,response,,,chatcmpl-9e7d96e89b03c02a,file_editor,79.2100145816803,,,False,,,False,True,False,1,False,,1,root,2,15630,1.0,1785318306.035,0.0,0,0,64,0.0,9941938,0.0,297053,0.0,,,9102912,0.0,,,,,,,155201830912,0.0,141574537216,0.0,,,,vllm
182a457e-b9e0-45af-a41a-7be79fa5b18e,dontneed_c28,pytest-dev__pytest-11143,pytest-dev__pytest-11143,5e2613091c57f1bc0159cdb9555411835177971d1fdb67e376ebc05524e06ac7,agentic,header,10,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,5e2613091c57f1bc0159cdb9555411835177971d1fdb67e376ebc05524e06ac7,5e2613091c57f1bc0159cdb9555411835177971d1fdb67e376ebc05524e06ac7,2,20774,1785318306.3604305,1785318553.0702806,1785318553.0702806,200,9000.0,2467.0,,response,,,chatcmpl-bb59d0b9167dc365,think,246.70985007286072,,,False,,,False,True,False,1,False,,1,root,2,20774,1.0,1785318306.035,0.0,0,0,64,0.0,9941938,0.0,297053,0.0,,,9102912,0.0,,,,,,,155201830912,0.0,141574537216,0.0,,,,vllm
f306c8d2-e476-46a3-b380-4cf923162102,dontneed_c28,pylint-dev__pylint-5859,pylint-dev__pylint-5859,a81963ae8de5718c06794c09dc1aa80665637004462c81f06869c80501c21d56,agentic,header,35,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,a81963ae8de5718c06794c09dc1aa80665637004462c81f06869c80501c21d56,a81963ae8de5718c06794c09dc1aa80665637004462c81f06869c80501c21d56,2,16400,1785318306.6613655,1785318401.2858577,1785318401.2858577,200,7495.0,827.0,,response,,,chatcmpl-922ae8f8604ee89b,file_editor,94.62449216842651,,,False,,,False,True,False,1,False,,1,root,2,16400,1.0,1785318306.035,0.0,0,0,64,0.0,9941938,0.0,297053,0.0,,,9102912,0.0,,,,,,,155201830912,0.0,141574537216,0.0,,,,vllm
c11c12f5-09ee-4ef0-8ebf-50227b3eb117,dontneed_c28,mwaskom__seaborn-3190,mwaskom__seaborn-3190,1acaf03eb09082e3ba0e71f7b27f093b10f3fff4149aebd0cea4dbd92b10c121,agentic,header,1,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,1acaf03eb09082e3ba0e71f7b27f093b10f3fff4149aebd0cea4dbd92b10c121,1acaf03eb09082e3ba0e71f7b27f093b10f3fff4149aebd0cea4dbd92b10c121,2,17299,1785318306.7346714,1785318385.5073924,1785318385.5073924,200,7690.0,642.0,,response,,,chatcmpl-b681233627c9a1bb,file_editor,78.7727210521698,,,False,,,False,True,False,1,False,,1,root,2,17299,1.0,1785318306.035,0.0,0,0,64,0.0,9941938,0.0,297053,0.0,,,9102912,0.0,,,,,,,155201830912,0.0,141574537216,0.0,,,,vllm
3579d86a-a810-4b54-ab55-c52a3361866b,dontneed_c28,pydata__xarray-4094,pydata__xarray-4094,10210ff95cc537a385031e6b4159bcc33e451ddbc3ac2a8c0099fbdd5611edc4,agentic,header,25,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,10210ff95cc537a385031e6b4159bcc33e451ddbc3ac2a8c0099fbdd5611edc4,10210ff95cc537a385031e6b4159bcc33e451ddbc3ac2a8c0099fbdd5611edc4,2,17160,1785318306.8687215,1785318428.6398091,1785318428.6398091,200,7758.0,1125.0,,response,,,chatcmpl-95813660efe2280b,think,121.77108764648438,,,False,,,False,True,False,1,False,,1,root,2,17160,1.0,1785318306.035,0.0,0,0,64,0.0,9941938,0.0,297053,0.0,,,9102912,0.0,,,,,,,155201830912,0.0,141574537216,0.0,,,,vllm
ded756df-b140-4eec-ba3b-49e37ea9c190,dontneed_c28,pydata__xarray-3364,pydata__xarray-3364,29d5f42fd33b69f58bb9aea9678906872040ebdbdc1e243084b009deabe1f343,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,29d5f42fd33b69f58bb9aea9678906872040ebdbdc1e243084b009deabe1f343,29d5f42fd33b69f58bb9aea9678906872040ebdbdc1e243084b009deabe1f343,2,16046,1785318306.9866776,1785318412.460807,1785318412.460807,200,7301.0,928.0,,response,,,chatcmpl-962cdd25ff81649a,think,105.47412943840027,,,False,,,False,True,False,1,False,,1,root,2,16046,1.0,1785318306.035,0.0,0,0,64,0.0,9941938,0.0,297053,0.0,,,9102912,0.0,,,,,,,155201830912,0.0,141574537216,0.0,,,,vllm
