request_id,run_id,task_id,session_id,sequence_id,session_type,session_id_source,turn_number,turn_number_source,model,stream,path,prefix_hash,full_hash,sequence_root,num_messages,prompt_chars,ts_request_in,ts_first_byte,ts_last_byte,status_code,prompt_tokens,completion_tokens,cached_tokens,usage_source,stream_chunks,error,e2e_s,ttft_s,itl_s,streamed,gap_s,context_growth_tokens,is_resumption,prefix_seen_before,exact_resend,branch_factor,is_condensation,context_shrink_tokens,fanout,sequence_role,shared_prefix_msgs,shared_prefix_chars,shared_prefix_frac,ts,kv_cache_utilization,queue_depth,running_requests,eviction_events,eviction_events_window,prompt_tokens_total,prompt_tokens_total_delta,generation_tokens_total,generation_tokens_total_delta,prefix_cache_hit_rate,prefix_cache_hit_rate_reported,cached_tokens_total,cached_tokens_total_delta,prefill_recompute_tokens_mean,ttft_server_s_mean,queue_time_s_mean,prefill_time_s_mean,decode_time_s_mean,external_prefix_cache_hit_rate,offload_load_bytes,offload_load_bytes_delta,offload_store_bytes,offload_store_bytes_delta,offload_load_time_s_mean,offload_alloc_failures,offload_alloc_failures_delta,engine
be9c4f6b-c698-453f-8211-41a37083e76d,3fp8_c32,pylint-dev__pylint-5859,pylint-dev__pylint-5859,a81963ae8de5718c06794c09dc1aa80665637004462c81f06869c80501c21d56,agentic,header,21,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,a81963ae8de5718c06794c09dc1aa80665637004462c81f06869c80501c21d56,a81963ae8de5718c06794c09dc1aa80665637004462c81f06869c80501c21d56,2,16400,1784733372.6780396,1784733431.916528,1784733431.916528,200,7491,647,,response,,,59.23848843574524,,,False,,,False,True,False,1,False,,1,root,2,16400,1.0,1784733372.678,0.0,0,0,15,0.0,56831542,0.0,2015341,0.0,,,51695760,0.0,,,,,,,,,,,,,,vllm
a4aa5fcc-dc56-458b-95c1-4bbfde65fccd,3fp8_c32,pytest-dev__pytest-11148,pytest-dev__pytest-11148,59fbbd19449e8444a972f284eae8061de2ef317ef47f9560cd6e57d8b9258bf4,agentic,header,23,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,59fbbd19449e8444a972f284eae8061de2ef317ef47f9560cd6e57d8b9258bf4,59fbbd19449e8444a972f284eae8061de2ef317ef47f9560cd6e57d8b9258bf4,2,18694,1784733372.683335,1784733437.2483716,1784733437.2483716,200,7930,702,,response,,,64.56503653526306,,,False,,,False,True,False,1,False,,1,root,2,18694,1.0,1784733372.678,0.0,0,0,15,0.0,56831542,0.0,2015341,0.0,,,51695760,0.0,,,,,,,,,,,,,,vllm
e33bb55f-523f-4d81-8f74-231c21329182,3fp8_c32,pylint-dev__pylint-7080,pylint-dev__pylint-7080,b49786435607eef849d6719daa6f1ee85053c38a3d51d0e3c2ce7018fede6f93,agentic,header,23,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,b49786435607eef849d6719daa6f1ee85053c38a3d51d0e3c2ce7018fede6f93,b49786435607eef849d6719daa6f1ee85053c38a3d51d0e3c2ce7018fede6f93,2,41155,1784733372.6888018,1784733453.1606584,1784733453.1606584,200,14886,940,,response,,,80.4718565940857,,,False,,,False,True,False,1,False,,1,root,2,41155,1.0,1784733372.678,0.0,0,0,15,0.0,56831542,0.0,2015341,0.0,,,51695760,0.0,,,,,,,,,,,,,,vllm
3c054d32-7016-4639-bf45-b51cd9c02e2a,3fp8_c32,sphinx-doc__sphinx-10325,sphinx-doc__sphinx-10325,c16d6ce409a72044bce4a7a68bfbc9a10bf92422f0495fdac6a7a2cc6e977fa1,agentic,header,20,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,c16d6ce409a72044bce4a7a68bfbc9a10bf92422f0495fdac6a7a2cc6e977fa1,c16d6ce409a72044bce4a7a68bfbc9a10bf92422f0495fdac6a7a2cc6e977fa1,2,16554,1784733372.6911042,1784733503.721799,1784733503.721799,200,7380,1413,,response,,,131.03069472312927,,,False,,,False,True,False,1,False,,1,root,2,16554,1.0,1784733372.678,0.0,0,0,15,0.0,56831542,0.0,2015341,0.0,,,51695760,0.0,,,,,,,,,,,,,,vllm
2203371f-61a5-45cd-8e8f-4e303acaa530,3fp8_c32,django__django-11001,django__django-11001,343fefcb87ccf042fc8ba135509f34b85ffb10e719a71f7f85e4f574b4ad4195,agentic,header,22,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,343fefcb87ccf042fc8ba135509f34b85ffb10e719a71f7f85e4f574b4ad4195,343fefcb87ccf042fc8ba135509f34b85ffb10e719a71f7f85e4f574b4ad4195,2,17713,1784733372.6929405,1784733443.385159,1784733443.385159,200,7671,793,,response,,,70.692218542099,,,False,,,False,True,False,1,False,,1,root,2,17713,1.0,1784733372.678,0.0,0,0,15,0.0,56831542,0.0,2015341,0.0,,,51695760,0.0,,,,,,,,,,,,,,vllm
51ec3786-0fe7-4d98-90ac-05d0167025a8,3fp8_c32,django__django-10924,django__django-10924,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,agentic,header,9,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,2,16235,1784733372.6949475,1784733439.2134018,1784733439.2134018,200,7335,730,,response,,,66.5184543132782,,,False,,,False,True,False,1,False,,1,root,2,16235,1.0,1784733372.678,0.0,0,0,15,0.0,56831542,0.0,2015341,0.0,,,51695760,0.0,,,,,,,,,,,,,,vllm
e414b524-1026-42ce-acda-cdca6adc4101,3fp8_c32,matplotlib__matplotlib-22711,matplotlib__matplotlib-22711,cefd82e30b3f6e19cd27d27f5ec33efe7888ab807e446de406a290deb2683ccd,agentic,header,12,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,cefd82e30b3f6e19cd27d27f5ec33efe7888ab807e446de406a290deb2683ccd,cefd82e30b3f6e19cd27d27f5ec33efe7888ab807e446de406a290deb2683ccd,2,19232,1784733372.6971178,1784733450.7302833,1784733450.7302833,200,8186,902,,response,,,78.0331654548645,,,False,,,False,True,False,1,False,,1,root,2,19232,1.0,1784733372.678,0.0,0,0,15,0.0,56831542,0.0,2015341,0.0,,,51695760,0.0,,,,,,,,,,,,,,vllm
744fa574-2714-4ff1-a734-5d401379d0c7,3fp8_c32,matplotlib__matplotlib-18869,matplotlib__matplotlib-18869,acab764a1ed6eaf6e72a7e619357fc03baa3bbc7f9849283b7ba04ef3d3fcb4c,agentic,header,14,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,acab764a1ed6eaf6e72a7e619357fc03baa3bbc7f9849283b7ba04ef3d3fcb4c,acab764a1ed6eaf6e72a7e619357fc03baa3bbc7f9849283b7ba04ef3d3fcb4c,2,17189,1784733372.700252,1784733497.124745,1784733497.124745,200,7518,1358,,response,,,124.42449283599854,,,False,,,False,True,False,1,False,,1,root,2,17189,1.0,1784733372.678,0.0,0,0,15,0.0,56831542,0.0,2015341,0.0,,,51695760,0.0,,,,,,,,,,,,,,vllm
2949c7a1-ee59-454a-99de-306bcdc570ed,3fp8_c32,mwaskom__seaborn-2848,mwaskom__seaborn-2848,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,agentic,header,4,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,2,16385,1784733378.6246364,1784733465.9638774,1784733465.9638774,200,7411,928,,response,,,87.33924102783203,,,False,,,False,True,False,1,False,,1,root,2,16385,1.0,1784733377.678,0.1179597852405516,0,8,15,0.0,56899939,68397.0,2015571,230.0,0.9991081480181879,,51764096,68336.0,,0.16651552915550383,,,,,,,,,,,,vllm
4d6ec742-0f59-4947-ad04-9c661f995ca1,3fp8_c32,psf__requests-1963,psf__requests-1963,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,agentic,header,21,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,2,16095,1784733379.3695173,1784733462.6382809,1784733462.6382809,200,7344,880,,response,,,83.2687635421753,,,False,,,False,True,False,1,False,,1,root,2,16095,1.0,1784733377.678,0.1179597852405516,0,8,15,0.0,56899939,68397.0,2015571,230.0,0.9991081480181879,,51764096,68336.0,,0.16651552915550383,,,,,,,,,,,,vllm
