request_id,run_id,task_id,session_id,sequence_id,session_type,session_id_source,turn_number,turn_number_source,model,stream,path,prefix_hash,full_hash,sequence_root,num_messages,prompt_chars,plas_key,plas_service_cum,plas_priority,ts_request_in,ts_first_byte,ts_last_byte,status_code,prompt_tokens,completion_tokens,cached_tokens,usage_source,stream_chunks,error,response_id,tool_called,e2e_s,ttft_s,itl_s,streamed,gap_s,context_growth_tokens,is_resumption,prefix_seen_before,exact_resend,branch_factor,is_condensation,context_shrink_tokens,fanout,sequence_role,shared_prefix_msgs,shared_prefix_chars,shared_prefix_frac,ts,kv_cache_utilization,queue_depth,running_requests,eviction_events,eviction_events_window,prompt_tokens_total,prompt_tokens_total_delta,generation_tokens_total,generation_tokens_total_delta,prefix_cache_hit_rate,prefix_cache_hit_rate_reported,cached_tokens_total,cached_tokens_total_delta,prefill_recompute_tokens_mean,ttft_server_s_mean,queue_time_s_mean,prefill_time_s_mean,decode_time_s_mean,external_prefix_cache_hit_rate,offload_load_bytes,offload_load_bytes_delta,offload_store_bytes,offload_store_bytes_delta,offload_alloc_failures,offload_alloc_failures_delta,offload_load_time_s,offload_load_time_s_delta,offload_load_ms_per_byte,offload_store_time_s,offload_store_time_s_delta,offload_store_ms_per_byte,engine,hint_hints_received,hint_hints_unknown_req,hint_hints_no_blocks,hint_blocks_willneed,hint_blocks_dontneed,hint_blocks_pageout,hint_blocks_expired,hint_blocks_noop,hint_blocks_resumed,hint_blocks_dead_resurrected,hint_blocks_stolen_dead,hint_blocks_stolen_later,hint_blocks_stolen_soon,hint_apply_seconds,hint_reap_seconds,hint_record_seconds,hint_record_calls,hint_hint_queue_reached,hint_head_resident_probes,hint_head_absent,hint_head_refcnt_zero,hint_dead_included_root,hint_head_protected,hint_resurrect_head,hint_resurrect_tail,hint_shared_run_samples,hint_shared_run_sum,hint_shared_run_min,hint_shared_run_mean,hint_distinct_roots,hint_hash_chain_entries,hint_blocks_from_normal,hint_alloc_normal_after_dead,hint_hinted_inside_shared_run,hint_hint_lag_steps_sum,hint_hint_lag_max,hint_hint_lag_samples,hint_hint_lag_steps_mean,hint_prologue_probe_samples,hint_prologue_run_sum,hint_prologue_resident_sum,hint_prologue_referenced_sum,hint_prologue_first_hole_sum,hint_prologue_run_mean,hint_prologue_resident_mean,hint_prologue_referenced_mean,hint_prologue_first_hole_mean,hint_remote_kv_waiters_sum,hint_inflight_reserved_sum,hint_census_samples,hint_first_miss_probes,hint_first_miss_was_hinted,hint_first_miss_same_seq,hint_first_miss_other_seq,hint_first_miss_unknown_seq,hint_first_miss_hint_age_sum,hint_first_miss_hint_age_mean,hint_record_ms_mean,hint_transfer_samples,hint_transfer_ewma_ms_per_byte,hint_transfer_rtt_static_ms,hint_transfer_rtt_adaptive,proxy_hint_tracked_sequences,proxy_hint_done_hints_sent,proxy_hint_done_no_known_requests,proxy_hint_hint_post_ok,proxy_hint_hint_post_failed,proxy_hint_hint_post_errors,proxy_hint_hint_post_404,proxy_hint_gap_hints_sent,proxy_hint_gap_hint_skipped_cold,proxy_hint_gap_discarded_stale,proxy_hint_tools_learned
209dc701-d9ba-4347-8e7f-0cf34072f319,2plas_c40,psf__requests-1963,psf__requests-1963,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,agentic,header,14,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,2,16095,psf__requests-1963,10269,10269,1786004591.3583772,1786004650.4606762,1786004650.4606762,200,7348,869,0,response,,,chatcmpl-b7a0b2281dc2bc34,think,59.102298974990845,,,False,,,False,True,False,1,False,,1,root,2,16095,1.0,1786004591.358,0.0,0,0,81,0.0,12196312,0.0,510795,0.0,,,10397072,0.0,,,,,,,62788730880,0.0,337685512192,0.0,,,1.7597378306388851,0.0,,9.831942267030486,0.0,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.17593758273869753,453,0,0,0,0,0,0,0,0,0,0,0,,0,47232,134949,16752,0,0,0,0,,36,10765,10765,10763,10765,-56.77968146718143,-56.4300193050193,-3.401303088803104,-56.4300193050193,2,703,39,2692,0,0,0,0,0,,-0.00028715773201920536,56,1.1438787527404167e-08,0.0,0,68,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 25.4, ""n"": 591}, ""terminal"": {""ewma_gap_ms"": 1020.9, ""n"": 327}, ""think"": {""ewma_gap_ms"": 51.5, ""n"": 109}}"
2089df82-8c5e-4732-b3c7-e6c706458ca3,2plas_c40,pallets__flask-4045,pallets__flask-4045,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,agentic,header,33,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,2,15630,pallets__flask-4045,10657,10657,1786004591.4381504,1786004631.5877142,1786004631.5877142,200,7218,489,4688,response,,,chatcmpl-95d419b31073a7af,file_editor,40.149563789367676,,,False,,,False,True,False,1,False,,1,root,2,15630,1.0,1786004591.358,0.0,0,0,81,0.0,12196312,0.0,510795,0.0,,,10397072,0.0,,,,,,,62788730880,0.0,337685512192,0.0,,,1.7597378306388851,0.0,,9.831942267030486,0.0,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.17593758273869753,453,0,0,0,0,0,0,0,0,0,0,0,,0,47232,134949,16752,0,0,0,0,,36,10765,10765,10763,10765,-56.77968146718143,-56.4300193050193,-3.401303088803104,-56.4300193050193,2,703,39,2692,0,0,0,0,0,,-0.00028715773201920536,56,1.1438787527404167e-08,0.0,0,68,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 25.4, ""n"": 591}, ""terminal"": {""ewma_gap_ms"": 1020.9, ""n"": 327}, ""think"": {""ewma_gap_ms"": 51.5, ""n"": 109}}"
45358a2d-d04a-42dc-9e66-4bfc6e3b039e,2plas_c40,pydata__xarray-3364,pydata__xarray-3364,29d5f42fd33b69f58bb9aea9678906872040ebdbdc1e243084b009deabe1f343,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,29d5f42fd33b69f58bb9aea9678906872040ebdbdc1e243084b009deabe1f343,29d5f42fd33b69f58bb9aea9678906872040ebdbdc1e243084b009deabe1f343,2,16046,pydata__xarray-3364,1536,1536,1786004591.457796,1786004681.3457446,1786004681.3457446,200,7301,1410,4688,response,,,chatcmpl-9f88fcb89753c824,think,89.887948513031,,,False,,,False,True,False,1,False,,1,root,2,16046,1.0,1786004591.358,0.0,0,0,81,0.0,12196312,0.0,510795,0.0,,,10397072,0.0,,,,,,,62788730880,0.0,337685512192,0.0,,,1.7597378306388851,0.0,,9.831942267030486,0.0,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.17593758273869753,453,0,0,0,0,0,0,0,0,0,0,0,,0,47232,134949,16752,0,0,0,0,,36,10765,10765,10763,10765,-56.77968146718143,-56.4300193050193,-3.401303088803104,-56.4300193050193,2,703,39,2692,0,0,0,0,0,,-0.00028715773201920536,56,1.1438787527404167e-08,0.0,0,68,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 25.4, ""n"": 591}, ""terminal"": {""ewma_gap_ms"": 1020.9, ""n"": 327}, ""think"": {""ewma_gap_ms"": 51.5, ""n"": 109}}"
e2dfbd83-f02d-4ed2-a05d-9345a49bfa31,2plas_c40,mwaskom__seaborn-3010,mwaskom__seaborn-3010,9d97fc0c697ec3aee5a3894be341bce114e3671ff7c93d493d26a2c1fbf7e726,agentic,header,14,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,9d97fc0c697ec3aee5a3894be341bce114e3671ff7c93d493d26a2c1fbf7e726,9d97fc0c697ec3aee5a3894be341bce114e3671ff7c93d493d26a2c1fbf7e726,2,19531,mwaskom__seaborn-3010,10573,10573,1786004591.6332543,1786004651.792417,1786004651.792417,200,8459,894,4688,response,,,chatcmpl-bbdae71fc6230cd0,think,60.159162759780884,,,False,,,False,True,False,1,False,,1,root,2,19531,1.0,1786004591.358,0.0,0,0,81,0.0,12196312,0.0,510795,0.0,,,10397072,0.0,,,,,,,62788730880,0.0,337685512192,0.0,,,1.7597378306388851,0.0,,9.831942267030486,0.0,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.17593758273869753,453,0,0,0,0,0,0,0,0,0,0,0,,0,47232,134949,16752,0,0,0,0,,36,10765,10765,10763,10765,-56.77968146718143,-56.4300193050193,-3.401303088803104,-56.4300193050193,2,703,39,2692,0,0,0,0,0,,-0.00028715773201920536,56,1.1438787527404167e-08,0.0,0,68,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 25.4, ""n"": 591}, ""terminal"": {""ewma_gap_ms"": 1020.9, ""n"": 327}, ""think"": {""ewma_gap_ms"": 51.5, ""n"": 109}}"
a6ed470b-fc49-489b-bb51-699ac6701182,2plas_c40,pytest-dev__pytest-5103,pytest-dev__pytest-5103,9f024f95913b81b2730eb60f237866189ea7cb0ea9ae545e220eee4ce9cb36f6,agentic,header,8,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,9f024f95913b81b2730eb60f237866189ea7cb0ea9ae545e220eee4ce9cb36f6,9f024f95913b81b2730eb60f237866189ea7cb0ea9ae545e220eee4ce9cb36f6,2,17724,pytest-dev__pytest-5103,7967,7967,1786004591.6371,1786004643.8971033,1786004643.8971033,200,7743,752,4704,response,,,chatcmpl-ac115ae8f225ccf6,think,52.260003328323364,,,False,,,False,True,False,1,False,,1,root,2,17724,1.0,1786004591.358,0.0,0,0,81,0.0,12196312,0.0,510795,0.0,,,10397072,0.0,,,,,,,62788730880,0.0,337685512192,0.0,,,1.7597378306388851,0.0,,9.831942267030486,0.0,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.17593758273869753,453,0,0,0,0,0,0,0,0,0,0,0,,0,47232,134949,16752,0,0,0,0,,36,10765,10765,10763,10765,-56.77968146718143,-56.4300193050193,-3.401303088803104,-56.4300193050193,2,703,39,2692,0,0,0,0,0,,-0.00028715773201920536,56,1.1438787527404167e-08,0.0,0,68,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 25.4, ""n"": 591}, ""terminal"": {""ewma_gap_ms"": 1020.9, ""n"": 327}, ""think"": {""ewma_gap_ms"": 51.5, ""n"": 109}}"
d37bbb74-fca6-420b-a8b9-b0d333a553fd,2plas_c40,psf__requests-2148,psf__requests-2148,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,2,17762,psf__requests-2148,2533,2533,1786004591.6549273,1786004652.4953413,1786004652.4953413,200,7935,909,4704,response,,,chatcmpl-800e32e1efe4f1dc,,60.84041404724121,,,False,,,False,True,False,1,False,,1,root,2,17762,1.0,1786004591.358,0.0,0,0,81,0.0,12196312,0.0,510795,0.0,,,10397072,0.0,,,,,,,62788730880,0.0,337685512192,0.0,,,1.7597378306388851,0.0,,9.831942267030486,0.0,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.17593758273869753,453,0,0,0,0,0,0,0,0,0,0,0,,0,47232,134949,16752,0,0,0,0,,36,10765,10765,10763,10765,-56.77968146718143,-56.4300193050193,-3.401303088803104,-56.4300193050193,2,703,39,2692,0,0,0,0,0,,-0.00028715773201920536,56,1.1438787527404167e-08,0.0,0,68,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 25.4, ""n"": 591}, ""terminal"": {""ewma_gap_ms"": 1020.9, ""n"": 327}, ""think"": {""ewma_gap_ms"": 51.5, ""n"": 109}}"
4164898b-49c3-47d7-a97c-1ea76959276b,2plas_c40,pallets__flask-5063,pallets__flask-5063,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,agentic,header,21,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,083ae8c0e899ba99d2586dac9608748035e8b82069dfd5ebe663dfc77b900dc6,2,17525,pallets__flask-5063,12357,12357,1786004591.6559808,1786004699.1201344,1786004699.1201344,200,7518,1724,4704,response,,,chatcmpl-8e42caadb6f60754,think,107.4641535282135,,,False,,,False,True,False,1,False,,1,root,2,17525,1.0,1786004591.358,0.0,0,0,81,0.0,12196312,0.0,510795,0.0,,,10397072,0.0,,,,,,,62788730880,0.0,337685512192,0.0,,,1.7597378306388851,0.0,,9.831942267030486,0.0,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.17593758273869753,453,0,0,0,0,0,0,0,0,0,0,0,,0,47232,134949,16752,0,0,0,0,,36,10765,10765,10763,10765,-56.77968146718143,-56.4300193050193,-3.401303088803104,-56.4300193050193,2,703,39,2692,0,0,0,0,0,,-0.00028715773201920536,56,1.1438787527404167e-08,0.0,0,68,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 25.4, ""n"": 591}, ""terminal"": {""ewma_gap_ms"": 1020.9, ""n"": 327}, ""think"": {""ewma_gap_ms"": 51.5, ""n"": 109}}"
bfb12449-5e59-4773-b637-bcb1c4f7c64b,2plas_c40,pallets__flask-4992,pallets__flask-4992,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,agentic,header,22,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,2,16595,pallets__flask-4992,7732,7732,1786004591.6567469,1786004653.374263,1786004653.374263,200,7445,927,4704,response,,,chatcmpl-be35510c7313d983,file_editor,61.71751618385315,,,False,,,False,True,False,1,False,,1,root,2,16595,1.0,1786004591.358,0.0,0,0,81,0.0,12196312,0.0,510795,0.0,,,10397072,0.0,,,,,,,62788730880,0.0,337685512192,0.0,,,1.7597378306388851,0.0,,9.831942267030486,0.0,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.17593758273869753,453,0,0,0,0,0,0,0,0,0,0,0,,0,47232,134949,16752,0,0,0,0,,36,10765,10765,10763,10765,-56.77968146718143,-56.4300193050193,-3.401303088803104,-56.4300193050193,2,703,39,2692,0,0,0,0,0,,-0.00028715773201920536,56,1.1438787527404167e-08,0.0,0,68,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 25.4, ""n"": 591}, ""terminal"": {""ewma_gap_ms"": 1020.9, ""n"": 327}, ""think"": {""ewma_gap_ms"": 51.5, ""n"": 109}}"
5b0f4a9a-9e2a-4c1c-8bb5-e4ccecc48eaa,2plas_c40,pydata__xarray-4248,pydata__xarray-4248,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,agentic,header,32,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,2,16323,pydata__xarray-4248,15288,15288,1786004591.6575387,1786004657.2247705,1786004657.2247705,200,7432,1008,4704,response,,,chatcmpl-be574c697ddafe63,think,65.56723189353943,,,False,,,False,True,False,1,False,,1,root,2,16323,1.0,1786004591.358,0.0,0,0,81,0.0,12196312,0.0,510795,0.0,,,10397072,0.0,,,,,,,62788730880,0.0,337685512192,0.0,,,1.7597378306388851,0.0,,9.831942267030486,0.0,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.17593758273869753,453,0,0,0,0,0,0,0,0,0,0,0,,0,47232,134949,16752,0,0,0,0,,36,10765,10765,10763,10765,-56.77968146718143,-56.4300193050193,-3.401303088803104,-56.4300193050193,2,703,39,2692,0,0,0,0,0,,-0.00028715773201920536,56,1.1438787527404167e-08,0.0,0,68,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 25.4, ""n"": 591}, ""terminal"": {""ewma_gap_ms"": 1020.9, ""n"": 327}, ""think"": {""ewma_gap_ms"": 51.5, ""n"": 109}}"
a7f02a31-36ff-4093-822c-784b4f825152,2plas_c40,pytest-dev__pytest-11143,pytest-dev__pytest-11143,5e2613091c57f1bc0159cdb9555411835177971d1fdb67e376ebc05524e06ac7,agentic,header,14,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,5e2613091c57f1bc0159cdb9555411835177971d1fdb67e376ebc05524e06ac7,5e2613091c57f1bc0159cdb9555411835177971d1fdb67e376ebc05524e06ac7,2,20774,pytest-dev__pytest-11143,7461,7461,1786004591.6630933,1786004647.8912168,1786004647.8912168,200,9000,809,4704,response,,,chatcmpl-b5530afa414161b5,think,56.22812342643738,,,False,,,False,True,False,1,False,,1,root,2,20774,1.0,1786004591.358,0.0,0,0,81,0.0,12196312,0.0,510795,0.0,,,10397072,0.0,,,,,,,62788730880,0.0,337685512192,0.0,,,1.7597378306388851,0.0,,9.831942267030486,0.0,,vllm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.17593758273869753,453,0,0,0,0,0,0,0,0,0,0,0,,0,47232,134949,16752,0,0,0,0,,36,10765,10765,10763,10765,-56.77968146718143,-56.4300193050193,-3.401303088803104,-56.4300193050193,2,703,39,2692,0,0,0,0,0,,-0.00028715773201920536,56,1.1438787527404167e-08,0.0,0,68,,,,,,,,,,"{""file_editor"": {""ewma_gap_ms"": 25.4, ""n"": 591}, ""terminal"": {""ewma_gap_ms"": 1020.9, ""n"": 327}, ""think"": {""ewma_gap_ms"": 51.5, ""n"": 109}}"
