request_id,run_id,task_id,session_id,sequence_id,session_type,session_id_source,turn_number,turn_number_source,model,stream,path,prefix_hash,full_hash,sequence_root,num_messages,prompt_chars,ts_request_in,ts_first_byte,ts_last_byte,status_code,prompt_tokens,completion_tokens,cached_tokens,usage_source,stream_chunks,error,response_id,tool_called,e2e_s,ttft_s,itl_s,streamed,gap_s,context_growth_tokens,is_resumption,prefix_seen_before,exact_resend,branch_factor,is_condensation,context_shrink_tokens,fanout,sequence_role,shared_prefix_msgs,shared_prefix_chars,shared_prefix_frac,ts,kv_cache_utilization,queue_depth,running_requests,eviction_events,eviction_events_window,prompt_tokens_total,prompt_tokens_total_delta,generation_tokens_total,generation_tokens_total_delta,prefix_cache_hit_rate,prefix_cache_hit_rate_reported,cached_tokens_total,cached_tokens_total_delta,prefill_recompute_tokens_mean,ttft_server_s_mean,queue_time_s_mean,prefill_time_s_mean,decode_time_s_mean,external_prefix_cache_hit_rate,offload_load_bytes,offload_load_bytes_delta,offload_store_bytes,offload_store_bytes_delta,offload_load_time_s_mean,offload_alloc_failures,offload_alloc_failures_delta,engine
5af3dd2f-a1d4-4818-b8e9-2f7a3f20b448,gap_c28,psf__requests-1963,psf__requests-1963,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,agentic,header,24,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,2,16095,1785419391.311779,1785419499.0534923,1785419499.0534923,200,7348.0,1079.0,,response,,,chatcmpl-b35581b5e94e8ce2,think,107.74171328544617,,,False,,,False,True,False,1,False,,1,root,2,16095,1.0,1785419386.312,0.0,0,0,443,0.0,33582538,0.0,1317974,0.0,,,29519568,0.0,,,,,,,649984999424,0.0,651513823232,0.0,,,,vllm
f82c2f56-4d9e-471e-b5dd-706557a63016,gap_c28,pallets__flask-4992,pallets__flask-4992,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,agentic,header,57,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,2,16595,1785419391.3185906,1785419494.325316,1785419494.325316,200,7445.0,1020.0,,response,,,chatcmpl-b58ce2f6a79fda65,think,103.0067253112793,,,False,,,False,True,False,1,False,,1,root,2,16595,1.0,1785419391.312,0.0,0,0,443,0.0,33582538,0.0,1317974,0.0,,,29519568,0.0,,,,,,,649984999424,0.0,651513823232,0.0,,,,vllm
0d42ddd5-6ad7-4925-b6b1-4be910021eda,gap_c28,pallets__flask-4045,pallets__flask-4045,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,agentic,header,71,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,2,15630,1785419391.4515572,1785419622.739964,1785419622.739964,200,7218.0,2057.0,,response,,,chatcmpl-8427dfb6712f3c6f,think,231.28840684890747,,,False,,,False,True,False,1,False,,1,root,2,15630,1.0,1785419391.312,0.0,0,0,443,0.0,33582538,0.0,1317974,0.0,,,29519568,0.0,,,,,,,649984999424,0.0,651513823232,0.0,,,,vllm
a7d9df15-6840-41fd-8955-494f121972e2,gap_c28,mwaskom__seaborn-3190,mwaskom__seaborn-3190,1acaf03eb09082e3ba0e71f7b27f093b10f3fff4149aebd0cea4dbd92b10c121,agentic,header,24,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,1acaf03eb09082e3ba0e71f7b27f093b10f3fff4149aebd0cea4dbd92b10c121,1acaf03eb09082e3ba0e71f7b27f093b10f3fff4149aebd0cea4dbd92b10c121,2,17299,1785419391.6221197,1785419463.2160559,1785419463.2160559,200,7690.0,562.0,,response,,,chatcmpl-a79cd580a9824cc5,think,71.59393620491028,,,False,,,False,True,False,1,False,,1,root,2,17299,1.0,1785419391.312,0.0,0,0,443,0.0,33582538,0.0,1317974,0.0,,,29519568,0.0,,,,,,,649984999424,0.0,651513823232,0.0,,,,vllm
52745388-338b-481b-82cc-d95245069c56,gap_c28,mwaskom__seaborn-2848,mwaskom__seaborn-2848,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,agentic,header,20,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,2,16385,1785419391.6284928,1785419495.3204384,1785419495.3204384,200,7415.0,1035.0,,response,,,chatcmpl-ab590441066023da,think,103.69194555282593,,,False,,,False,True,False,1,False,,1,root,2,16385,1.0,1785419391.312,0.0,0,0,443,0.0,33582538,0.0,1317974,0.0,,,29519568,0.0,,,,,,,649984999424,0.0,651513823232,0.0,,,,vllm
50637110-dfe1-4d2b-9641-6d902d50bb2f,gap_c28,pylint-dev__pylint-5859,pylint-dev__pylint-5859,a81963ae8de5718c06794c09dc1aa80665637004462c81f06869c80501c21d56,agentic,header,49,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,a81963ae8de5718c06794c09dc1aa80665637004462c81f06869c80501c21d56,a81963ae8de5718c06794c09dc1aa80665637004462c81f06869c80501c21d56,2,16400,1785419391.6339319,1785419501.6037898,1785419501.6037898,200,7495.0,1088.0,,response,,,chatcmpl-9bd2ed8372c78a13,think,109.96985793113708,,,False,,,False,True,False,1,False,,1,root,2,16400,1.0,1785419391.312,0.0,0,0,443,0.0,33582538,0.0,1317974,0.0,,,29519568,0.0,,,,,,,649984999424,0.0,651513823232,0.0,,,,vllm
d7c2178c-f1f8-44c6-900e-a5197b93f20a,gap_c28,pydata__xarray-4094,pydata__xarray-4094,10210ff95cc537a385031e6b4159bcc33e451ddbc3ac2a8c0099fbdd5611edc4,agentic,header,88,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,10210ff95cc537a385031e6b4159bcc33e451ddbc3ac2a8c0099fbdd5611edc4,10210ff95cc537a385031e6b4159bcc33e451ddbc3ac2a8c0099fbdd5611edc4,2,17160,1785419391.8440287,1785419770.1198144,1785419770.1198144,200,7758.0,3248.0,,response,,,chatcmpl-862ac2d3ceb5518e,think,378.27578568458557,,,False,,,False,True,False,1,False,,1,root,2,17160,1.0,1785419391.312,0.0,0,0,443,0.0,33582538,0.0,1317974,0.0,,,29519568,0.0,,,,,,,649984999424,0.0,651513823232,0.0,,,,vllm
aaad0960-ebf8-429b-8ad8-d452f48448eb,gap_c28,mwaskom__seaborn-3010,mwaskom__seaborn-3010,9d97fc0c697ec3aee5a3894be341bce114e3671ff7c93d493d26a2c1fbf7e726,agentic,header,44,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,9d97fc0c697ec3aee5a3894be341bce114e3671ff7c93d493d26a2c1fbf7e726,9d97fc0c697ec3aee5a3894be341bce114e3671ff7c93d493d26a2c1fbf7e726,2,19531,1785419391.9291866,1785419477.6374922,1785419477.6374922,200,8459.0,769.0,,response,,,chatcmpl-857dbc43655c6570,file_editor,85.7083055973053,,,False,,,False,True,False,1,False,,1,root,2,19531,1.0,1785419391.312,0.0,0,0,443,0.0,33582538,0.0,1317974,0.0,,,29519568,0.0,,,,,,,649984999424,0.0,651513823232,0.0,,,,vllm
d9c346f1-fb62-442c-bdf7-b5bcd1898856,gap_c28,pydata__xarray-3364,pydata__xarray-3364,29d5f42fd33b69f58bb9aea9678906872040ebdbdc1e243084b009deabe1f343,agentic,header,11,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,29d5f42fd33b69f58bb9aea9678906872040ebdbdc1e243084b009deabe1f343,29d5f42fd33b69f58bb9aea9678906872040ebdbdc1e243084b009deabe1f343,2,16046,1785419391.9438794,1785419487.2993886,1785419487.2993886,200,7301.0,919.0,,response,,,chatcmpl-b9fe1adce95462cb,think,95.35550928115845,,,False,,,False,True,False,1,False,,1,root,2,16046,1.0,1785419391.312,0.0,0,0,443,0.0,33582538,0.0,1317974,0.0,,,29519568,0.0,,,,,,,649984999424,0.0,651513823232,0.0,,,,vllm
da097ecf-9d88-44eb-83e4-ca565b67877e,gap_c28,pytest-dev__pytest-11143,pytest-dev__pytest-11143,5e2613091c57f1bc0159cdb9555411835177971d1fdb67e376ebc05524e06ac7,agentic,header,22,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,5e2613091c57f1bc0159cdb9555411835177971d1fdb67e376ebc05524e06ac7,5e2613091c57f1bc0159cdb9555411835177971d1fdb67e376ebc05524e06ac7,2,20774,1785419392.1273305,1785419468.1621654,1785419468.1621654,200,9000.0,630.0,,response,,,chatcmpl-969fd2298b6359fe,think,76.03483486175537,,,False,,,False,True,False,1,False,,1,root,2,20774,1.0,1785419391.312,0.0,0,0,443,0.0,33582538,0.0,1317974,0.0,,,29519568,0.0,,,,,,,649984999424,0.0,651513823232,0.0,,,,vllm
